codigo,SkuEcommerce,CodigoProducto,CodigoBarras,NombreProducto,CodigoIva,Fabricante,PrincipioActivo,Marca,Departamento,Categoría,Subcategoría,PROVEEDOR,ESTADO
200040599,100034.0,200040599.0,7702003009860,OFERTA DESODORANTE NIVEA MEN DEEP BLACK CARBON SPRAY 2 X 150 ML PRECIO ESPECIAL,19.0,B.D.F. DE COLOMBIA,DESODORANTE EN SPRAY,NIVEA,CUIDADO PERSONAL,DESODORANTES,AEROSOL,COOPIDROGAS,NUEVO
200042169,100035.0,200042169.0,7702003009655,OFERTA DESODORANTE NIVEA MEN SILVER ROLL ON 2 X 50 ML,19.0,B.D.F. DE COLOMBIA,-,NIVEA,CUIDADO PERSONAL,DESODORANTES,ROLLON,COOPIDROGAS,DESCODIFICADO
200034961,100036.0,200034961.0,7702003005466,OFERTA DESODORANTE NIVEA MEN INVISIBLE BLACK & WHITE SPRAY X 150 ML X 2 PRECIO ESPECIAL,19.0,B.D.F. DE COLOMBIA,DESODORANTE EN SPRAY,NIVEA,CUIDADO PERSONAL,DESODORANTES,AEROSOL,COOPIDROGAS,ACTIVO
200035186,100037.0,200035186.0,7702058207402,OFERTA DESODORANTE OBAO AUDAZ MEN ROLL ON X 65 GR LLEVE 2 PRECIO ESPECIAL,19.0,LOREAL COLOMBIA S.A.S,DESODORANTE EN ROLLON,OBAO,CUIDADO PERSONAL,DESODORANTES,ROLLON,COOPIDROGAS,ACTIVO
200039691,100038.0,200039691.0,7702006401951,OFERTA DESODORANTE REXONA CLINICAL EXPERT WOMEN AERO 2 X 91 GRSPECIAL,19.0,UNILEVER ANDINA COLOMBIA LTDA,DESODORANTE EN AEROSOL,REXONA,CUIDADO PERSONAL,DESODORANTES,AEROSOL,COOPIDROGAS,ACTIVO
200039690,100039.0,200039690.0,7702006401944,OFERTA DESODORANTE REXONA CLINICAL EXPERT MEN AERO 2 X 91 GRSPECIAL,19.0,UNILEVER ANDINA COLOMBIA LTDA,DESODORANTE EN AEROSOL,REXONA,CUIDADO PERSONAL,DESODORANTES,AEROSOL,COOPIDROGAS,ACTIVO
200035965,100040.0,200035965.0,7702006000710,OFERTA DESODORANTE REXONA CLINICAL MEN LLEVE 2 PRECIO ESPECIAL,19.0,UNILEVER ANDINA COLOMBIA LTDA,DESODORANTE EN BARRA,REXONA,CUIDADO PERSONAL,DESODORANTES,CLINICAL,COOPIDROGAS,ACTIVO
200040607,100041.0,200040607.0,7702006401425,2 DESODORANTE REXONA EXTRA DRY WOM 48 S.O,19.0,UNILEVER ANDINA COLOMBIA,,UNILEVER ANDINA COLOMBIA,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
200022890,100042.0,200022890.0,7702006201520,2 DESODORANTE REXONA ROLLON MEN V8 50 ML S.D. H,19.0,ALTADIS FARMACEUTICA SAS,ROLON,ALTADIS FARMACEUTICA SAS,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
200043037,100043.0,200043037.0,7702006405423,2 DESODORANTE REXONA SPRAY XTRA COOL 150 ML S.DES,19.0,UNILEVER ANDINA COLOMBIA,,UNILEVER ANDINA COLOMBIA,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
200042411,100044.0,200042411.0,7702057086930,OFERTA DESODORANTE YODORA CREMA MUJER EXCLUSIVE PROTECT UND X 2 UND,19.0,TECNOQUIMICAS S.A.,DESODORANTE EN CREMA,YODORA,CUIDADO PERSONAL,DESODORANTES,CREMAS,COOPIDROGAS,ACTIVO
200042406,100045.0,200042406.0,7702057086848,OFERTA DESODORANTE YODORA TOTAL CONTROL HOMBRE ROLL ON LLEVE 2 PRECIO ESPECIAL,19.0,TECNOQUIMICAS S.A.,DESODORANTE EN ROLLON,YODORA,CUIDADO PERSONAL,DESODORANTES,ROLLON,COOPIDROGAS,ACTIVO
200043186,100046.0,200043186.0,7702044283618,OFERTA DESODORANTE ARDEN FOR MEN CLINICAL POWER PROTECH POTE X 200 GRS,19.0,PREBEL S.A. ,DESODORANTE EN CREMA,ARDEN FOR MEN,CUIDADO PERSONAL,DESODORANTES,CREMAS,COOPIDROGAS,ACTIVO
200038100,100047.0,200038100.0,7702044258845,2 DESODORANTE ARDEN FOR MEN ORIGINAL CREMA 135 GR +TAL. DESODORANTE P,19.0,ALTADIS FARMACEUTICA SAS,CREMAS,ALTADIS FARMACEUTICA SAS,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,DESCODIFICADO
200043406,100048.0,200043406.0,7702044283588,OFERTA DESODORANTE CLINICAL GEL POWER PROTECH ARDEN FOR MEN CAJA X 170 GRS,19.0,PREBEL S.A. ,DESODORANTE EN GEL,ARDEN FOR MEN,CUIDADO PERSONAL,DESODORANTES,CLINICAL,COOPIDROGAS,ACTIVO
200041627,100049.0,200041627.0,7702044273749,DESODORANTE ARDEN FOR MEN CLINICAL POWER PROTECH ROLL ON PRECIO ESPECIAL ROLLON X 140 ML,19.0,PREBEL S.A. ,-,ARDEN FOR MEN,CUIDADO PERSONAL,DESODORANTES,CLINICAL,COOPIDROGAS,DESCODIFICADO
200032268,100050.0,200032268.0,7702006001014,OFERTA DESODORANTE AXE AEROSOL BODY DARK TEMPTATION PRECIO ESPECIAL PAQUETE X 2 UND,19.0,UNILEVER ANDINA COLOMBIA LTDA,DESODORANTE EN SPRAY,AXE,CUIDADO PERSONAL,DESODORANTES,AEROSOL,COOPIDROGAS,ACTIVO
200032269,100051.0,200032269.0,7702006000994,OFERTA DESODORANTE AXE AEROSOL DARK TEMPTATION PRECIO ESPECIAL,19.0,UNILEVER ANDINA COLOMBIA LTDA,DESODORANTE EN SPRAY,AXE,CUIDADO PERSONAL,DESODORANTES,AEROSOL,COOPIDROGAS,ACTIVO
200037668,100052.0,200037668.0,7702113614763,OFERTA DESODORANTE DEOPIES CLINICAL DUO LLEVE 2 X 260 ML PRECIO ESPECIAL,19.0,RECAMIER S.A,SPRAY,DEOPIES,CUIDADO PERSONAL,ASEO PERSONAL,CUIDADO  Y PROTECCION DE LOS PIES,COOPIDROGAS,ACTIVO
200045502,100053.0,200045502.0,7702006302463,2 DESODORANTE DOVE BARRA TONO UNIFO CALEN 45GR M,19.0,UNILEVER ANDINA COLOMBIA,,UNILEVER ANDINA COLOMBIA,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
200036951,100054.0,200036951.0,7702006001069,OFERTA DESODORANTE DOVE DERMOACLARANTE BARRA X 50 GR LLEVE 2 PRECIO ESPECIAL LATA X 90 GRS,19.0,UNILEVER ANDINA COLOMBIA LTDA,-,DOVE,CUIDADO PERSONAL,DESODORANTES,BARRA,COOPIDROGAS,DESCODIFICADO
200042224,100055.0,200042224.0,7702006404228,DESODORANTE DOVE AEROSOL CLINICAL EXPERT ORIGINAL 2 X 91 GR,19.0,UNILEVER ANDINA COLOMBIA LTDA,DESODORANTE EN AEROSOL,DOVE,CUIDADO PERSONAL,DESODORANTES,CLINICAL,COOPIDROGAS,ACTIVO
200036459,100056.0,200036459.0,7861001361087,2 DESODORANTE DOVE ROLLON TONO UNIF.CAL.50ML,19.0,UNILEVER ANDINA COLOMBIA,,UNILEVER ANDINA COLOMBIA,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
200035828,100057.0,200035828.0,7702006201025,OFERTA DESODORANTE DOVE DERMOACLARANT LATA X 150 ML,19.0,UNILEVER ANDINA COLOMBIA LTDA,DESODORANTE EN SPRAY,DOVE,CUIDADO PERSONAL,DESODORANTES,AEROSOL,COOPIDROGAS,ACTIVO
200043408,100058.0,200043408.0,7702044284585,2 DESODORANTE ELIZABETH ARDEN NATURAL ROLL ON 50 ML,19.0,PREBEL S.A,,PREBEL S.A,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
200021475,100059.0,200021475.0,7702010971471,OFERTA DESODORANTE MUJER LADY SPEED STICK POTE 24/7 TALC POTE X 200 GRS,19.0,COLGATE,DESODORANTE EN CREMA,LADY SPEED STICK,CUIDADO PERSONAL,DESODORANTES,CREMAS,COOPIDROGAS,ACTIVO
200030949,100060.0,200030949.0,7509546691787,DESODORANTE HOMBRE SPEED STICK CLASSIC BARRA 2 X 50 GR C/U BARRA X 50 GR,19.0,COLGATE,DESODORANTE EN BARRA,SPEED STICK,CUIDADO PERSONAL,DESODORANTES,BARRA,COOPIDROGAS,ACTIVO
200025932,100061.0,200025932.0,7702010971822,OFERTA DESODORANTE SPEED STICK XTREME NIGHT CREMA X 100 G LLEVE 2SPECIAL,19.0,COLGATE,DESODORANTE EN CREMA,SPEED STICK,CUIDADO PERSONAL,DESODORANTES,CREMAS,COOPIDROGAS,ACTIVO
200024917,100062.0,200024917.0,7509546691749,DESODORANTE SPEED STICK HOMBRE 24/7 XTREME NIGHT GEL 2 X 85 G C/U BARRA X 170 GR,19.0,COLGATE,DESODORANTE EN GEL,SPEED STICK,CUIDADO PERSONAL,DESODORANTES,GEL,COOPIDROGAS,ACTIVO
200037049,100063.0,200037049.0,7509546076461,DESODORANTE SPEED STICK EXTREME ULTRA AERO 2X1 LATA X 182 GRS,19.0,COLGATE,DESODORANTE EN SPRAY,LADY SPEED STICK,CUIDADO PERSONAL,DESODORANTES,AEROSOL,COOPIDROGAS,ACTIVO
200041336,100064.0,200041336.0,7509546692067,DESODORANTE SPEED STICK HOMBRE XTREME NIGHT GEL 2 X 85 G C/U UND X 2 UND,19.0,COLGATE,DESODORANTE EN GEL,SPEED STICK,CUIDADO PERSONAL,DESODORANTES,GEL,COOPIDROGAS,ACTIVO
200041870,100065.0,200041870.0,7702003010668,OFERTA DESODORANTE NIVEA FEM ACLARADO NATURAL BARRA 2 X 50 ML FRASCO X 100 ML,19.0,B.D.F. DE COLOMBIA,DESODORANTE EN BARRA,NIVEA,CUIDADO PERSONAL,DESODORANTES,BARRA,COOPIDROGAS,ACTIVO
200039854,100066.0,200039854.0,7702003009495,OFERTA DESODORANTE NIVEA MEN INVISIBLE BLACK & WHITE ROLL ON 2 X 50 ML,19.0,B.D.F. DE COLOMBIA,DESODORANTE EN ROLLON,NIVEA,CUIDADO PERSONAL,DESODORANTES,ROLLON,COOPIDROGAS,ACTIVO
200034962,100067.0,200034962.0,7702003005473,OFERTA DESODORANTE NIVEA FEM BLACK & WHITE SPRAY 2 X 150 ML,19.0,B.D.F. DE COLOMBIA,DESODORANTE EN SPRAY,NIVEA,CUIDADO PERSONAL,DESODORANTES,AEROSOL,COOPIDROGAS,ACTIVO
200020140,100068.0,200020140.0,7702006160254,SUPER OFERTA DESODORANTE REXONA COTTON BARRA X 50.00 GRS,19.0,UNILEVER ANDINA COLOMBIA LTDA,DESODORANTE EN BARRA,REXONA,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
200023025,100069.0,200023025.0,7702006914963,OFERTA DESODORANTE REXONA V8 MEN LLEVE 2 X PRECIO ESPECIAL BARRA X 50 GR,19.0,UNILEVER ANDINA COLOMBIA LTDA,DESODORANTE EN BARRA,REXONA,CUIDADO PERSONAL,DESODORANTES,BARRA,COOPIDROGAS,ACTIVO
200041920,100070.0,200041920.0,7702006298766,OFERTA REXONA CLINICAL MUJER CLEAN SCENT X 2 X 48 GR PACK X 2 UND,19.0,UNILEVER ANDINA COLOMBIA LTDA,DESODORANTE EN CREMA,REXONA,CUIDADO PERSONAL,DESODORANTES,CLINICAL,COOPIDROGAS,ACTIVO
200041768,100071.0,200041768.0,7702006402842,OFERTA REXONA CLINICAL HOMBRE SPORT STRENGHT 2 X 48 GR PRECIO ESPECIAL,19.0,UNILEVER ANDINA COLOMBIA LTDA,DESODORANTE EN CREMA,REXONA,CUIDADO PERSONAL,DESODORANTES,CLINICAL,COOPIDROGAS,ACTIVO
200023020,100072.0,200023020.0,7702006130769,OFERTA DESODORANTE REXONA BAMBOO ROLL ON X 53 GRAMOS LLEVE 2 X PRECIO ESPECIAL UND X 1.00 UND,19.0,UNILEVER ANDINA COLOMBIA LTDA,DESODORANTE EN ROLLON,REXONA,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
200028099,100073.0,200028099.0,7702006200998,OFERTA DESODORANTE REXONA BAMBOO 2 PRECIO ESPECIAL LATA X 150 ML,19.0,UNILEVER ANDINA COLOMBIA LTDA,DESODORANTE EN SPRAY,REXONA,CUIDADO PERSONAL,DESODORANTES,AEROSOL,COOPIDROGAS,ACTIVO
200032275,100074.0,200032275.0,7702006200981,OFERTA DESODORANTE REXONA V8 AEROSOL LLEVE 2 PRECIO ESPECIAL LATA X 150 ML,19.0,UNILEVER ANDINA COLOMBIA LTDA,DESODORANTE EN SPRAY,REXONA,CUIDADO PERSONAL,DESODORANTES,AEROSOL,COOPIDROGAS,ACTIVO
200018146,100075.0,200018146.0,7702057082130,OFERTA DESODORANTE YODORA CREMA CLASICO POTE X 32 GRAMOS LLEVE 2 X PRECIO ESPECIAL POTE X 64 GR,19.0,TECNOQUIMICAS S.A.,DESODORANTE EN CREMA,YODORA,CUIDADO PERSONAL,DESODORANTES,CREMAS,COOPIDROGAS,ACTIVO
100027891,100076.0,100027891.0,7703454124942,2 FARMADRYL 100 MILILITROS,0.0,FARMA DE COLOMBIA S.A.,CALAMINA,FARMA DE COLOMBIA S.A.,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
100027890,100077.0,100027890.0,7703454124928,2 FARMADRYL CLEAR 100 MILILITROS,0.0,FARMA DE COLOMBIA S.A.,PRAMOXINA CLORHIDRAT,FARMA DE COLOMBIA S.A.,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
200039106,100078.0,200039106.0,7702277364702,2 JABON INTIMO INTIBON CALENDULA MUJER 210 GR.,19.0,SALUS PHARMA LABS S.A.S.,,SALUS PHARMA LABS S.A.S.,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
200036930,100079.0,200036930.0,7500435131377,METAMUCIL FIBRA NATURAL PSYLLIUM SABOR NARANJA PACK X 30 DOSIS,0.0,PROCTER Y GAMBLE COLOMBIA LTDA.,PSYLLIUM,METAMUCIL,MEDICAMENTOS NATURALES,ESTOMAGO,LAXANTE,COOPIDROGAS,ACTIVO
100026456,100080.0,100026456.0,7703454125413,OFERTA MILPAX PLUS NF PROMO 2 UND X 355 ML PAGUE 1 LLEVE2,0.0,FARMA DE COLOMBIA S.A.S,HIDROXIDO DE ALUMINIO,MILPAX,DROGUERIA,ESTOMAGO,ANTIACIDOS Y ANTIULCEROSOS,COOPIDROGAS,ACTIVO
100025268,100081.0,100025268.0,7702207700365,2 OSCILLOCOCCINUM 6 DOSIS.,0.0,ALTADIS FARMACEUTICA SAS,,ALTADIS FARMACEUTICA SAS,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
200031748,100082.0,200031748.0,7702045556322,OFERTA OXIGENTA IGORA VITAL 20 VOLUMENES PAGUE 1 LLEVE 2,19.0,HENKEL COLOMBIANA S A S,COMPLEMENTOS TINTES,IGORA,CUIDADO PERSONAL,CUIDADO CAPILAR,COLORACION,COOPIDROGAS,NUEVO
200031747,100083.0,200031747.0,7702045556339,OFERTA OXIGENTA IGORA VITAL 30 VOLUMENES PAGUE 1 LLEVE2 UND X 2 UND,19.0,HENKEL COLOMBIANA S A S,COMPLEMENTOS TINTES,IGORA,CUIDADO PERSONAL,CUIDADO CAPILAR,COLORACION,COOPIDROGAS,ACTIVO
200019776,100084.0,200019776.0,7702425524828,OFERTA PAÑUELO FACIAL CUBO BRITTO UND X 1.00 UND,19.0,COLOMBIANA KIMBERLY COLPAPEL S.A.,PANUELOS FACIALES,SIN MARCA,BELLEZA,CUIDADO FACIAL,LIMPIEZA Y TOALLAS DESMAQUILLADORAS,COOPIDROGAS,ACTIVO
200044639,100085.0,200044639.0,7702044288927,2 PESTAÑINA LASH MAKER + CREM DESODORANTE ELIZ 40GR,19.0,PREBEL S.A, PESTAÑINA S,PREBEL S.A,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,DESCODIFICADO
200027302,100086.0,200027302.0,7702044160353,OFERTA MAX FACTOR PESTAÑINA LASH MAKER NEGRA LLEVE 2 PRECIO ESPECIAL,19.0,PREBEL S.A. ,PESTANINAS,MAX FACTOR,BELLEZA,MAQUILLAJE,OJOS,COOPIDROGAS,ACTIVO
200036390,100087.0,200036390.0,7702044281850,2 PESTAÑINA LASH MAKER NEGRA+DEL.NEG.P.E,19.0,ALTADIS FARMACEUTICA SAS, PESTAÑINA S,ALTADIS FARMACEUTICA SAS,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
200036057,100088.0,200036057.0,7702123010784,OFERTA REDOXITOS TOTAL X 2 UND PRECIO ESPECIAL BOLSA X 40 GRS,19.0,BAYER S A,VITAMINAS,REDOXITOS,DROGUERIA,VITAMINAS Y MINERALES,VITAMINA C,COOPIDROGAS,ACTIVO
100025174,100089.0,100025174.0,650240032158,2 SHOT B 30 CAPSULAS PRECIO ESP(SF),19.0,ALTADIS FARMACEUTICA SAS,MULTIVITAMINICO,ALTADIS FARMACEUTICA SAS,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
200029000,100090.0,200029000.0,7702057085230,YODORA SPP EX.CTRSUDX260ML2XPE UND,19.0,SALUD MARKET S.A.S.,SPRAY,SALUD MARKET,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
200019356,100091.0,200019356.0,7702123008897,OFERTA TALCO MEXSANA LLEVE 2 PRECIO ESPECIAL,0.0,BAYER S A,-,MEXSANA,CUIDADO PERSONAL,ASEO PERSONAL,CUIDADO  Y PROTECCION DE LOS PIES,COOPIDROGAS,DESCODIFICADO
200036350,100092.0,200036350.0,7702123012870,2 TALCO MEXSANA LADY 85 GR,19.0,ALTADIS FARMACEUTICA SAS,TALCOS,ALTADIS FARMACEUTICA SAS,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,DESCODIFICADO
200042305,100093.0,200042305.0,7702006404303,OFERTA REXONA DEO AERO EFFICIENT ORIGINAL 2 X 210 ML PRECIO ESPECIAL,19.0,UNILEVER ANDINA COLOMBIA LTDA,SPRAY,EFFICIENT,CUIDADO PERSONAL,ASEO PERSONAL,CUIDADO  Y PROTECCION DE LOS PIES,COOPIDROGAS,ACTIVO
200043154,100094.0,200043154.0,7702057087814,OFERTA TALCO YODORA 2TARROSX60G PE TARRO X 120 GRS,0.0,TECNOQUIMICAS S.A.,TALCOS,YODORA,CUIDADO PERSONAL,ASEO PERSONAL,CUIDADO  Y PROTECCION DE LOS PIES,COOPIDROGAS,ACTIVO
200027927,100095.0,200027927.0,7702044197885,OFERTA TALCO PARA PIES ARDEN FOR MEN LLEVE 2 PRECIO ESPECIAL,19.0,PREBEL S.A. ,TALCOS,ARDEN FOR MEN,CUIDADO PERSONAL,ASEO PERSONAL,CUIDADO  Y PROTECCION DE LOS PIES,COOPIDROGAS,ACTIVO
200038553,100096.0,200038553.0,7702026180607,2 TAMPONES NOSOTRAS DIGITAL REGULAR X 10 + MINI 5 AHO.P.E,0.0,PRODUCTOS FAMILIA S.A.,TAMPONES,PRODUCTOS FAMILIA S.A.,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,DESCODIFICADO
200038917,100097.0,200038917.0,7702027416453,2 TOALLA HIGIENICA NOSOTRAS ULTRA INVISIBLE RAPISEC 10UN.P.E,0.0,ALTADIS FARMACEUTICA SAS,TOALLAS,ALTADIS FARMACEUTICA SAS,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
200040097,100098.0,200040097.0,7703252489526,2 TOALLA MATERNITY 10 UDS SUPER PRECI,0.0,OPTION S.A,TOALLAS,OPTION S.A,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
200040557,100099.0,200040557.0,7500435151184,VICK VAPORUB UNGUENTO MENTOL EUCALIPTO Y ALCANFOR POTE X 100 GR,0.0,PROCTER Y GAMBLE COLOMBIA LTDA.,MENTOL,VICK,DROGUERIA,GRIPA Y TOS,ANTIGRIPALES ADULTOS,COOPIDROGAS,ACTIVO
100018466,100100.0,100018466.0,100018466,2 VITAMINA C EFERVECENTE 10 TBS NARANJA 25% MK,19.0,ALTADIS FARMACEUTICA SAS,,ALTADIS FARMACEUTICA SAS,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,DESCODIFICADO
200024637,100101.0,200024637.0,7891024183090,HILO DENTAL COLGATE TOTAL L2 ENCERADA 25M BLISTER X 50 MT,19.0,COLGATE,SEDAS,COLGATE,CUIDADO PERSONAL,HIGIENE ORAL,SEDAS DENTALES,COOPIDROGAS,ACTIVO
200030883,100102.0,200030883.0,7702003009341,OFERTA DESODORANTE NIVEA FEM ACLARADO NATURAL ROLL ON 2 X 50 ML,19.0,B.D.F. DE COLOMBIA,-,NIVEA,CUIDADO PERSONAL,DESODORANTES,ROLLON,COOPIDROGAS,DESCODIFICADO
200029136,100103.0,200029136.0,7702003005541,OFERTA DESODORANTE NIVEA ACLARADO NATURAL SPRAY SUPER OFERTA X 2,19.0,B.D.F. DE COLOMBIA,DESODORANTE EN SPRAY,NIVEA,CUIDADO PERSONAL,DESODORANTES,AEROSOL,COOPIDROGAS,ACTIVO
200030948,100104.0,200030948.0,7509546691763,DESODORANTE MUJER LADY SPEED STICK INVISIBLE FLORAL 2 X 45 GR,19.0,COLGATE,DESODORANTE EN BARRA,LADY SPEED STICK,CUIDADO PERSONAL,DESODORANTES,BARRA,COOPIDROGAS,ACTIVO
200032512,100105.0,200032512.0,7702027440243,OFERTA NOSOTRAS LACTI CAJA X 80 UND,19.0,PRODUCTOS FAMILIA SANCELA S.A,PROTECTORES,NOSOTRAS,CUIDADO PERSONAL,PROTECCION FEMENINA,PROTECTORES,COOPIDROGAS,ACTIVO
200039168,100106.0,200039168.0,7702006400299,OFERTA ANTITRANSPIRANTE DOVE MEN CAREINVISIBLE DRY 2 X 150 ML PRECIO ESPECIAL,19.0,UNILEVER ANDINA COLOMBIA LTDA,DESODORANTE EN SPRAY,DOVE,CUIDADO PERSONAL,DESODORANTES,AEROSOL,COOPIDROGAS,ACTIVO
200035467,100107.0,200035467.0,7702003006159,OFERTA DESODORANTE NIVEA ACLARADO SATIN UND X 2 UND,19.0,B.D.F. DE COLOMBIA,DESODORANTE EN BARRA,NIVEA,CUIDADO PERSONAL,DESODORANTES,BARRA,COOPIDROGAS,ACTIVO
200038771,100108.0,200038771.0,7506339394504,SEDA DENTAL ORAL-B PRO-SALUD MULTIBENEFICIOS 50 M,19.0,PROCTER Y GAMBLE COLOMBIA LTDA.,SEDAS,ORAL-B,CUIDADO PERSONAL,HIGIENE ORAL,PRODUCTO ESPECIALIZADO,COOPIDROGAS,ACTIVO
100027805,100109.0,100027805.0,7702057737856,2 VITAC DUOPACK NARANJA + ZINC EFERVECENTE 10 TB PE,19.0,TECNOQUIMICAS S.A.,VITAMINA C-ZINC,TECNOQUIMICAS S.A.,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
200042996,100110.0,200042996.0,7509546669472,CEPILLO DE DIENTES COLGATE ENCIAS CONFORT SUAVE PACK X 3 UND,19.0,COLGATE,CEPILLO DENTAL,COLGATE,CUIDADO PERSONAL,HIGIENE ORAL,CEPILLOS DENTALES,COOPIDROGAS,ACTIVO
200035703,100111.0,200035703.0,7891024116128,OFERTA CEPILLO DENTAL COLGATE EXTRA CLEAN MEDIO X 3 UND PAQUETE X 3 UND,19.0,COLGATE,CEPILLO DENTAL,COLGATE,CUIDADO PERSONAL,HIGIENE ORAL,CEPILLOS DENTALES,COOPIDROGAS,ACTIVO
200035323,100112.0,200035323.0,99176369226,3 CEPILLO COLGATE TRIPLE ACCION MEDIO EM. EC,19.0,ALTADIS FARMACEUTICA SAS,CEPILLOS,ALTADIS FARMACEUTICA SAS,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
200043059,100113.0,200043059.0,8718951179912,CEPILLO DE DIENTES SUAVE COLGATE ZIG ZAG CARBON X 3 UND PACK X 3 UND,19.0,COLGATE,CEPILLO DENTAL,COLGATE,CUIDADO PERSONAL,HIGIENE ORAL,CEPILLOS DENTALES,COOPIDROGAS,ACTIVO
200041873,100114.0,200041873.0,7509546671260,CREMA DENTAL COLGATE TOTAL 12 ENCIAS REFORZADAS TRIPACK X 225 ML,19.0,COLGATE,CREMA DENTAL,COLGATE,CUIDADO PERSONAL,HIGIENE ORAL,CREMAS DENTALES,COOPIDROGAS,ACTIVO
200025587,100115.0,200025587.0,7753442351034,OFERTA CREMA DENTAL COLGATE TRIPLE ACCION X 75 X 3 PRECIO ESPECIAL,19.0,COLGATE,CREMA DENTAL,COLGATE,CUIDADO PERSONAL,HIGIENE ORAL,CREMAS DENTALES,COOPIDROGAS,ACTIVO
100016913,100116.0,100016913.0,1770388915490,3 DESCONGELITO F GOTAS 15 ML,0.0,ALTADIS FARMACEUTICA SAS,LORATADINA-FENILPROP,ALTADIS FARMACEUTICA SAS,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,ACTIVO
200010575,100117.0,200010575.0,7891150046481,JABON DOVE BLANCO TRIPACK,19.0,UNILEVER ANDINA COLOMBIA LTDA,JABON EN BARRA,DOVE,CUIDADO PERSONAL,ASEO PERSONAL,JABONES,COOPIDROGAS,ACTIVO
200042974,100118.0,200042974.0,7891150074422,DOVE JABON BARRA GO FRESH REVIGORIZANTE 3PACK BARRA X 90 GRS,19.0,UNILEVER ANDINA COLOMBIA LTDA,JABON EN BARRA,DOVE,CUIDADO PERSONAL,ASEO PERSONAL,JABONES,COOPIDROGAS,ACTIVO
200036269,100119.0,200036269.0,7702006201346,JABON DOVE LECHE DE COCO TRIPACK BARRA X 90 GR,19.0,UNILEVER ANDINA COLOMBIA LTDA,JABON EN BARRA,DOVE,CUIDADO PERSONAL,ASEO PERSONAL,JABONES,COOPIDROGAS,ACTIVO
200043603,100120.0,200043603.0,7509546677040,JABON PALMOLIVE AVENA Y AZUCAR MORENA TRIPACK TRIPACK X 330 GRS,19.0,COLGATE,JABON EN BARRA,PALMOLIVE,CUIDADO PERSONAL,ASEO PERSONAL,JABONES,COOPIDROGAS,ACTIVO
200043542,100121.0,200043542.0,7509546683669,JABON PALMOLIVE BARRA BANANO Y AGUACATE TRIPACK TRIPACK X 330 GRS,19.0,COLGATE,JABON EN BARRA,PALMOLIVE,CUIDADO PERSONAL,ASEO PERSONAL,JABONES,COOPIDROGAS,ACTIVO
200036992,100122.0,200036992.0,7702010911613,3 JABON PALMOLIVE JAZMIN Y CACAO 120GR,19.0,ALTADIS FARMACEUTICA SAS,JABONES,ALTADIS FARMACEUTICA SAS,FORMULADO,FORMULADO,FORMULADO,COOPIDROGAS,DESCODIFICADO
200043482,100123.0,200043482.0,7509546677026,JABON PALMOLIVE EN BARRA ALOE Y OLIVA X 3 PAQUETE X 330 GRS,19.0,COLGATE,JABON EN BARRA,PALMOLIVE,CUIDADO PERSONAL,ASEO PERSONAL,JABONES,COOPIDROGAS,ACTIVO
200042428,100124.0,200042428.0,7702010920615,JABON ANTIBACTERIAL PROTEX AVENA X 3 UNI X 110 GRS C/U TRIPACK X 330 GR,19.0,COLGATE,JABON EN BARRA,PROTEX,CUIDADO PERSONAL,ASEO PERSONAL,JABONES,COOPIDROGAS,ACTIVO
200042430,100125.0,200042430.0,7702010920660,JABON ANTIBACTERIAL PROTEX HERBAL TRIPACK X 330 GR,19.0,COLGATE,JABON EN BARRA,PROTEX,CUIDADO PERSONAL,ASEO PERSONAL,JABONES,COOPIDROGAS,ACTIVO
