codigo,nombre_producto,origen,origen_clasificacion,origen_promedio_venta,cantidad_transferir,destino,destino_clasificacion,destino_promedio_venta,mayor_costo,costo_total
00312839C,Toxica 13.5Ml Masglo,podium 29434,D,0.0,1.0,calicanto 33336,L,0.33,6120.0,6120.0
00312976C,Desvergonzada 13.5 Ml Masglo,carmesi 33593,D,0.0,1.0,cosmocentro3 28047,L,0.33,4996.0,4996.0
00312976C,ESMALTE MASGLO DESVERGONZADA FRASCO X 13.50 ML,carmesi 33593,D,0.0,1.0,cosmocentro3 28047,L,0.33,4996.0,4996.0
00313083C,ADMISS PIPE 10ML,pasoancho 33511,D,0.0,1.0,cosmocentro2 35981,L,0.33,2048.5,2048.5
00313083C,Admiss Pipe 10Ml,pasoancho 33511,D,0.0,1.0,cosmocentro2 35981,L,0.33,2048.5,2048.5
00313321C,IMPONENTE MASGLO 13.5ML,carmesi 33593,D,0.0,1.0,cosmocentro3 28047,L,0.33,6120.0,6120.0
00313321C,Imponente 13.5Ml Masglo,carmesi 33593,D,0.0,1.0,cosmocentro3 28047,L,0.33,6120.0,6120.0
00313323C,NEUROTICA MASGLO 13.5ML,podium 29434,D,0.0,1.0,cosmocentro3 28047,L,0.33,6120.0,6120.0
00313323C,Neurotica 13 5Mil mililitros Masglo,podium 29434,D,0.0,1.0,cosmocentro3 28047,L,0.33,6120.0,6120.0
00313867C,MASGLOCLINICALTOTALCAREBASEROSADA 13.5ML,podium 29434,D,0.0,1.0,holguines 33044,L,0.33,9496.0,9496.0
00313867C,Masgloclinicaltotalcarebaserosada 13.5Ml,podium 29434,D,0.0,1.0,holguines 33044,L,0.33,9496.0,9496.0
00314163C,Bombon 13.5Ml Masglo,holguines 33044,D,0.0,1.0,carmesi 33593,L,0.33,6119.0,6119.0
00375,MOÑOS SURTIDOS,cosmocentro2 35981,D,0.0,1.0,unicentro 34391,B,1.67,3571.5,3571.5
00573,LABIAL LIQUIDO 3Q ULTRA HD,ingenio 38147,D,0.0,1.0,unicentro 34391,L,0.33,4538.0,4538.0
00573,LABIAL LIQUIDO 3Q ULTRA HD,ingenio 38147,D,0.0,1.0,cosmocentro2 35981,L,0.33,4538.0,4538.0
00578,LABIAL LIQUIDO ANGEL ROSE,bella_suiza 40350,D,0.0,1.0,unicentro 34391,L,0.33,5084.0,5084.0
00594,PESAÑINA MASCARA CURLING,calle_quinta 40285,D,0.0,1.0,unicentro 34391,L,0.33,6218.5,6218.5
00594,PESAÑINA MASCARA CURLING,pasoancho 33511,D,0.0,1.0,minimarket 31447,L,0.33,6218.5,6218.5
01386,VILAFAR UNG 15G,calicanto 33336,D,0.0,1.0,metro 33045,L,0.33,9041.83,9041.83
0658325385946,LAXCO PAPAYA CIRUELA ARMONIZA 500 ML,minimarket 31447,D,0.0,1.0,cosmocentro3 28047,L,0.33,13347.67,13347.67
0658325386011,SIN K YO CREMA PROTEC.,calle_quinta 40285,D,0.0,1.0,cosmocentro1 34060,B,1.33,4593.33,4593.33
0658325386011,SIN K YO CREMA PROTEC.,calle_quinta 40285,D,0.0,1.0,cosmocentro1 34060,B,1.33,3997.5,3997.5
0658325386011,SIN K. YO CREMA PROCT. PARA HONGOS-UÑEROS ,calle_quinta 40285,D,0.0,1.0,cosmocentro1 34060,B,1.33,4593.33,4593.33
0658325386011,SIN K. YO CREMA PROCT. PARA HONGOS-UÑEROS ,calle_quinta 40285,D,0.0,1.0,cosmocentro1 34060,B,1.33,3997.5,3997.5
0658325386042,CANABIS SATIVA CALENDULA ORTI CREMA PROC. 12GR,unicentro 34391,D,0.0,1.0,calle_quinta 40285,L,0.33,2924.5,2924.5
0658325386042,CANABIS SATIVA CALENDULA ORTI CREMA PROC. 12GR,unicentro 34391,D,0.0,1.0,calle_quinta 40285,L,0.33,2924.75,2924.75
0658325386042,CANNABIS SATIVA CALENDULA ORTI CREMA PROC. 12GR,unicentro 34391,D,0.0,1.0,calle_quinta 40285,L,0.33,2924.5,2924.5
0658325386042,CANNABIS SATIVA CALENDULA ORTI CREMA PROC. 12GR,unicentro 34391,D,0.0,1.0,calle_quinta 40285,L,0.33,2924.75,2924.75
0658325386059,CANNABIS SATIVA CREMA PROTEC.12 GR,cosmocentro1 34060,D,0.0,1.0,calle_quinta 40285,L,0.33,2924.5,2924.5
0658325386059,CANNABIS SATIVA CREMA PROTEC.12 GR,cosmocentro1 34060,D,0.0,1.0,calle_quinta 40285,L,0.33,2924.5,2924.5
0658325386059,CANNABIS SATIVA CREMA PROTEC.12 GR,cosmocentro1 34060,D,0.0,1.0,calle_quinta 40285,L,0.33,2924.0,2924.0
0658325386059,CANNABIS SATIVA CREMA PROTEC.12 GR ,cosmocentro1 34060,D,0.0,1.0,calle_quinta 40285,L,0.33,2924.5,2924.5
0658325386059,CANNABIS SATIVA CREMA PROTEC.12 GR ,cosmocentro1 34060,D,0.0,1.0,calle_quinta 40285,L,0.33,2924.5,2924.5
0658325386059,CANNABIS SATIVA CREMA PROTEC.12 GR ,cosmocentro1 34060,D,0.0,1.0,calle_quinta 40285,L,0.33,2924.0,2924.0
0658325386059,CREMA PROTECTORA ANAMU 12 GR,cosmocentro1 34060,D,0.0,1.0,calle_quinta 40285,L,0.33,2924.5,2924.5
0658325386059,CREMA PROTECTORA ANAMU 12 GR,cosmocentro1 34060,D,0.0,1.0,calle_quinta 40285,L,0.33,2924.5,2924.5
0658325386059,CREMA PROTECTORA ANAMU 12 GR,cosmocentro1 34060,D,0.0,1.0,calle_quinta 40285,L,0.33,2924.0,2924.0
0658325386073,CALENDULA ORTIGA CREMA PROCT. 12 GR,metro 33045,D,0.0,1.0,holguines 33044,B,1.0,2925.0,2925.0
0658325386110,GINKGO BILOBA ARMONIZA 30 CAP,holguines 33044,D,0.0,1.0,unicentro 34391,C,1.0,11547.0,11547.0
0658325386110,GINKGO BILOBA ARMONIZA 30 CAP,holguines 33044,D,0.0,1.0,unicentro 34391,C,1.0,11547.0,11547.0
0658325386110,GINKGO BILOBA ARMONIZA 30 CAP,holguines 33044,D,0.0,1.0,calicanto 33336,B,0.67,11547.0,11547.0
0658325386110,GINKGO BILOBA ARMONIZA 30 CAP,holguines 33044,D,0.0,1.0,calicanto 33336,B,0.67,11547.0,11547.0
0658325386110,GINKGO BILOBA ARMONIZA 30 CAP,minimarket 31447,D,0.0,1.0,podium 29434,L,0.33,11547.0,11547.0
0658325386110,GINKGO BILOBA ARMONIZA 30 CAP,minimarket 31447,D,0.0,1.0,podium 29434,L,0.33,11547.0,11547.0
0658325386110,GINKGO BILOBA ARMONIZA 30 CAPSULAS,holguines 33044,D,0.0,1.0,unicentro 34391,C,1.0,11547.0,11547.0
0658325386110,GINKGO BILOBA ARMONIZA 30 CAPSULAS,holguines 33044,D,0.0,1.0,unicentro 34391,C,1.0,11547.0,11547.0
0658325386110,GINKGO BILOBA ARMONIZA 30 CAPSULAS,holguines 33044,D,0.0,1.0,calicanto 33336,B,0.67,11547.0,11547.0
0658325386110,GINKGO BILOBA ARMONIZA 30 CAPSULAS,holguines 33044,D,0.0,1.0,calicanto 33336,B,0.67,11547.0,11547.0
0658325386110,GINKGO BILOBA ARMONIZA 30 CAPSULAS,minimarket 31447,D,0.0,1.0,podium 29434,L,0.33,11547.0,11547.0
0658325386110,GINKGO BILOBA ARMONIZA 30 CAPSULAS,minimarket 31447,D,0.0,1.0,podium 29434,L,0.33,11547.0,11547.0
0658325386134,CURCUMA ARMONIZA 350MG X 60 CAPS,ingenio 38147,D,0.0,1.0,calicanto 33336,B,0.67,16795.67,16795.67
0658325386134,CURCUMA ARMONIZA 350MG X 60 CAPS,ingenio 38147,D,0.0,1.0,calicanto 33336,B,0.67,16795.5,16795.5
0658325386134,CURCUMA ARMONIZA 350MG X 60 CAPS,ingenio 38147,D,0.0,1.0,calicanto 33336,B,0.67,16795.0,16795.0
0658325386134,CURCUMA ARMONIZA 350MG X 60 CAPS,podium 29434,D,0.0,1.0,cosmocentro3 28047,L,0.33,16795.67,16795.67
0658325386134,CURCUMA ARMONIZA 350MG X 60 CAPS,podium 29434,D,0.0,1.0,cosmocentro3 28047,L,0.33,16795.5,16795.5
0658325386134,CURCUMA ARMONIZA 350MG X 60 CAPS,podium 29434,D,0.0,1.0,cosmocentro3 28047,L,0.33,16795.0,16795.0
0658325386134,CURCUMA ARMONIZA 350MG X 60 CAPS LOND-2,ingenio 38147,D,0.0,1.0,calicanto 33336,B,0.67,16795.67,16795.67
0658325386134,CURCUMA ARMONIZA 350MG X 60 CAPS LOND-2,ingenio 38147,D,0.0,1.0,calicanto 33336,B,0.67,16795.5,16795.5
0658325386134,CURCUMA ARMONIZA 350MG X 60 CAPS LOND-2,ingenio 38147,D,0.0,1.0,calicanto 33336,B,0.67,16795.0,16795.0
0658325386134,CURCUMA ARMONIZA 350MG X 60 CAPS LOND-2,podium 29434,D,0.0,1.0,cosmocentro3 28047,L,0.33,16795.67,16795.67
0658325386134,CURCUMA ARMONIZA 350MG X 60 CAPS LOND-2,podium 29434,D,0.0,1.0,cosmocentro3 28047,L,0.33,16795.5,16795.5
0658325386134,CURCUMA ARMONIZA 350MG X 60 CAPS LOND-2,podium 29434,D,0.0,1.0,cosmocentro3 28047,L,0.33,16795.0,16795.0
0658325386134,CURCUMA ARMONIZA 60 CAPS LOND-2,ingenio 38147,D,0.0,1.0,calicanto 33336,B,0.67,16795.67,16795.67
0658325386134,CURCUMA ARMONIZA 60 CAPS LOND-2,ingenio 38147,D,0.0,1.0,calicanto 33336,B,0.67,16795.5,16795.5
0658325386134,CURCUMA ARMONIZA 60 CAPS LOND-2,ingenio 38147,D,0.0,1.0,calicanto 33336,B,0.67,16795.0,16795.0
0658325386134,CURCUMA ARMONIZA 60 CAPS LOND-2,podium 29434,D,0.0,1.0,cosmocentro3 28047,L,0.33,16795.67,16795.67
0658325386134,CURCUMA ARMONIZA 60 CAPS LOND-2,podium 29434,D,0.0,1.0,cosmocentro3 28047,L,0.33,16795.5,16795.5
0658325386134,CURCUMA ARMONIZA 60 CAPS LOND-2,podium 29434,D,0.0,1.0,cosmocentro3 28047,L,0.33,16795.0,16795.0
0658325386158,CITRATO DE MAGNESIO X 400 GR FRUTOS ROJOS,holguines 33044,D,0.0,1.0,ciudadela 28233,L,0.33,21150.0,21150.0
0658325386158,CITRATO DE MAGNESIO X 400 GR FRUTOS ROJOS,holguines 33044,D,0.0,1.0,ciudadela 28233,L,0.33,21150.0,21150.0
0658325386158,CITRATO DE MAGNESIO X 400 GR FRUTOS ROJOS,holguines 33044,D,0.0,1.0,cosmocentro3 28047,L,0.33,21150.0,21150.0
0658325386158,CITRATO DE MAGNESIO X 400 GR FRUTOS ROJOS,holguines 33044,D,0.0,1.0,cosmocentro3 28047,L,0.33,21150.0,21150.0
0658325386158,CITRATO MAGNESIO POLVO 400 GR,holguines 33044,D,0.0,1.0,ciudadela 28233,L,0.33,21150.0,21150.0
0658325386158,CITRATO MAGNESIO POLVO 400 GR,holguines 33044,D,0.0,1.0,ciudadela 28233,L,0.33,21150.0,21150.0
0658325386158,CITRATO MAGNESIO POLVO 400 GR,holguines 33044,D,0.0,1.0,cosmocentro3 28047,L,0.33,21150.0,21150.0
0658325386158,CITRATO MAGNESIO POLVO 400 GR,holguines 33044,D,0.0,1.0,cosmocentro3 28047,L,0.33,21150.0,21150.0
0658325386189,COLAGENO HIDROLIZADO 450 GR BOLSA,minimarket 31447,D,0.0,1.0,cosmocentro3 28047,A,3.33,17812.67,17812.67
0658325386189,COLAGENO HIDROLIZADO 450 GR BOLSA,minimarket 31447,D,0.0,1.0,cosmocentro3 28047,A,3.33,17812.8,17812.8
0658325386189,COLAGENO HIDROLIZADO 450 GR BOLSA,minimarket 31447,D,0.0,1.0,cosmocentro3 28047,A,3.33,17812.67,17812.67
0658325386189,COLAGENO HIDROLIZADO 450 GR BOLSA,minimarket 31447,D,0.0,1.0,podium 29434,L,0.33,17812.67,17812.67
0658325386189,COLAGENO HIDROLIZADO 450 GR BOLSA,minimarket 31447,D,0.0,1.0,podium 29434,L,0.33,17812.8,17812.8
0658325386189,COLAGENO HIDROLIZADO 450 GR BOLSA,minimarket 31447,D,0.0,1.0,podium 29434,L,0.33,17812.67,17812.67
0658325386189,COLAGENO HIDROLIZADO CON VITAMINAS MINERALES 450 GR,minimarket 31447,D,0.0,1.0,cosmocentro3 28047,A,3.33,17812.67,17812.67
0658325386189,COLAGENO HIDROLIZADO CON VITAMINAS MINERALES 450 GR,minimarket 31447,D,0.0,1.0,cosmocentro3 28047,A,3.33,17812.8,17812.8
0658325386189,COLAGENO HIDROLIZADO CON VITAMINAS MINERALES 450 GR,minimarket 31447,D,0.0,1.0,cosmocentro3 28047,A,3.33,17812.67,17812.67
0658325386189,COLAGENO HIDROLIZADO CON VITAMINAS MINERALES 450 GR,minimarket 31447,D,0.0,1.0,podium 29434,L,0.33,17812.67,17812.67
0658325386189,COLAGENO HIDROLIZADO CON VITAMINAS MINERALES 450 GR,minimarket 31447,D,0.0,1.0,podium 29434,L,0.33,17812.8,17812.8
0658325386189,COLAGENO HIDROLIZADO CON VITAMINAS MINERALES 450 GR,minimarket 31447,D,0.0,1.0,podium 29434,L,0.33,17812.67,17812.67
0658325386189,COLAGENO HIDROLIZADO VITAVINAS Y MINERALES 450 GR BOLSA,minimarket 31447,D,0.0,1.0,cosmocentro3 28047,A,3.33,17812.67,17812.67
0658325386189,COLAGENO HIDROLIZADO VITAVINAS Y MINERALES 450 GR BOLSA,minimarket 31447,D,0.0,1.0,cosmocentro3 28047,A,3.33,17812.8,17812.8
0658325386189,COLAGENO HIDROLIZADO VITAVINAS Y MINERALES 450 GR BOLSA,minimarket 31447,D,0.0,1.0,cosmocentro3 28047,A,3.33,17812.67,17812.67
0658325386189,COLAGENO HIDROLIZADO VITAVINAS Y MINERALES 450 GR BOLSA,minimarket 31447,D,0.0,1.0,podium 29434,L,0.33,17812.67,17812.67
0658325386189,COLAGENO HIDROLIZADO VITAVINAS Y MINERALES 450 GR BOLSA,minimarket 31447,D,0.0,1.0,podium 29434,L,0.33,17812.8,17812.8
0658325386189,COLAGENO HIDROLIZADO VITAVINAS Y MINERALES 450 GR BOLSA,minimarket 31447,D,0.0,1.0,podium 29434,L,0.33,17812.67,17812.67
0745853173104,SAW PALMETTO ARMONIZA 90 CAPSU,minimarket 31447,D,0.0,1.0,bella_suiza 40350,L,0.33,22356.0,22356.0
0745853173104,SAW PALMETTO ARMONIZA 90 CAPSU,minimarket 31447,D,0.0,1.0,bella_suiza 40350,L,0.33,22149.0,22149.0
0745853173104,SAW PALMETTO ARMONIZA 90 CAPSU,minimarket 31447,D,0.0,1.0,metro 33045,L,0.33,22356.0,22356.0
0745853173104,SAW PALMETTO ARMONIZA 90 CAPSU,minimarket 31447,D,0.0,1.0,metro 33045,L,0.33,22149.0,22149.0
0745853173104,SAW PALMETTO ARMONIZA 90 CAPSULAS,minimarket 31447,D,0.0,1.0,bella_suiza 40350,L,0.33,22356.0,22356.0
0745853173104,SAW PALMETTO ARMONIZA 90 CAPSULAS,minimarket 31447,D,0.0,1.0,bella_suiza 40350,L,0.33,22149.0,22149.0
0745853173104,SAW PALMETTO ARMONIZA 90 CAPSULAS,minimarket 31447,D,0.0,1.0,metro 33045,L,0.33,22356.0,22356.0
0745853173104,SAW PALMETTO ARMONIZA 90 CAPSULAS,minimarket 31447,D,0.0,1.0,metro 33045,L,0.33,22149.0,22149.0
0745853173111,CLORURO DE MAGNESIO ARMONIZA 90 CAPS,metro 33045,D,0.0,1.0,bella_suiza 40350,L,0.33,0.5,0.5
0745853173111,CLORURO DE MAGNESIO ARMONIZA 90 CAPS,metro 33045,D,0.0,1.0,bella_suiza 40350,L,0.33,20412.0,20412.0
0745853173111,CLORURO DE MAGNESIO ARMONIZA 90 CAPSU,metro 33045,D,0.0,1.0,bella_suiza 40350,L,0.33,0.5,0.5
0745853173111,CLORURO DE MAGNESIO ARMONIZA 90 CAPSU,metro 33045,D,0.0,1.0,bella_suiza 40350,L,0.33,20412.0,20412.0
0745853173128,CASTAÑO DE INDIAS ARMONIZA 60 CAPSU,ciudadela 28233,D,0.0,1.0,pasoancho 33511,B,1.0,19440.0,19440.0
0745853173128,CASTAÑO DE INDIAS ARMONIZA 60 CAPSU,ciudadela 28233,D,0.0,1.0,podium 29434,L,0.33,19440.0,19440.0
0745853173135,MENOS PAUSE- MUJER PLENA 60 ML,calle_quinta 40285,D,0.0,1.0,minimarket 31447,L,0.33,15840.0,15840.0
0745853173135,MENOS PAUSE- MUJER PLENA 60 ML,calle_quinta 40285,D,0.0,1.0,minimarket 31447,L,0.33,15840.0,15840.0
0745853173135,MENOS PAUSE-MUJER PLENA 60ML,calle_quinta 40285,D,0.0,1.0,minimarket 31447,L,0.33,15840.0,15840.0
0745853173135,MENOS PAUSE-MUJER PLENA 60ML,calle_quinta 40285,D,0.0,1.0,minimarket 31447,L,0.33,15840.0,15840.0
0745853173203,CITRATO DE MAGNESIO 90 CAPS,carmesi 33593,D,0.0,1.0,ingenio 38147,L,0.33,26284.5,26284.5
0745853173210,CLOROFI-MED 500 ML ,pasoancho 33511,D,0.0,1.0,ingenio 38147,L,0.33,10170.0,10170.0
0745853173210,CLOROFI-MED 500 ML ,pasoancho 33511,D,0.0,1.0,ingenio 38147,L,0.33,10170.0,10170.0
0745853173210,CLOROFI-MED 500 ML ,pasoancho 33511,D,0.0,1.0,ingenio 38147,L,0.33,10170.0,10170.0
0745853173210,CLOROFI-MED 500 ML ,minimarket 31447,D,0.0,1.0,ciudadela 28233,L,0.33,10170.0,10170.0
0745853173210,CLOROFI-MED 500 ML ,minimarket 31447,D,0.0,1.0,ciudadela 28233,L,0.33,10170.0,10170.0
0745853173210,CLOROFI-MED 500 ML ,minimarket 31447,D,0.0,1.0,ciudadela 28233,L,0.33,10170.0,10170.0
0745853173210,CLOROFI-MED BEBIDA  CON ESPINACA Y MENTA,pasoancho 33511,D,0.0,1.0,ingenio 38147,L,0.33,10170.0,10170.0
0745853173210,CLOROFI-MED BEBIDA  CON ESPINACA Y MENTA,pasoancho 33511,D,0.0,1.0,ingenio 38147,L,0.33,10170.0,10170.0
0745853173210,CLOROFI-MED BEBIDA  CON ESPINACA Y MENTA,pasoancho 33511,D,0.0,1.0,ingenio 38147,L,0.33,10170.0,10170.0
0745853173210,CLOROFI-MED BEBIDA  CON ESPINACA Y MENTA,minimarket 31447,D,0.0,1.0,ciudadela 28233,L,0.33,10170.0,10170.0
0745853173210,CLOROFI-MED BEBIDA  CON ESPINACA Y MENTA,minimarket 31447,D,0.0,1.0,ciudadela 28233,L,0.33,10170.0,10170.0
0745853173210,CLOROFI-MED BEBIDA  CON ESPINACA Y MENTA,minimarket 31447,D,0.0,1.0,ciudadela 28233,L,0.33,10170.0,10170.0
0745853173210,CLOROFI-MED ESPINACA Y MENTA 500ML,pasoancho 33511,D,0.0,1.0,ingenio 38147,L,0.33,10170.0,10170.0
0745853173210,CLOROFI-MED ESPINACA Y MENTA 500ML,pasoancho 33511,D,0.0,1.0,ingenio 38147,L,0.33,10170.0,10170.0
0745853173210,CLOROFI-MED ESPINACA Y MENTA 500ML,pasoancho 33511,D,0.0,1.0,ingenio 38147,L,0.33,10170.0,10170.0
0745853173210,CLOROFI-MED ESPINACA Y MENTA 500ML,minimarket 31447,D,0.0,1.0,ciudadela 28233,L,0.33,10170.0,10170.0
0745853173210,CLOROFI-MED ESPINACA Y MENTA 500ML,minimarket 31447,D,0.0,1.0,ciudadela 28233,L,0.33,10170.0,10170.0
0745853173210,CLOROFI-MED ESPINACA Y MENTA 500ML,minimarket 31447,D,0.0,1.0,ciudadela 28233,L,0.33,10170.0,10170.0
0745853173241,GOTAS PASIFLORA X 30ML ARMONIZA,holguines 33044,D,0.0,1.0,unicentro 34391,B,1.0,2520.0,2520.0
0745853173241,GOTAS PASIFLORA X 30ML ARMONIZA,holguines 33044,D,0.0,1.0,calle_quinta 40285,C,1.0,2520.0,2520.0
0745853173258,GOTAS DE VALERIANA 30 ML ARMONIZA,holguines 33044,D,0.0,2.0,calle_quinta 40285,B,1.67,2520.0,5040.0
0745853173258,GOTAS DE VALERIANA 30 ML ARMONIZA,holguines 33044,D,0.0,2.0,calle_quinta 40285,B,1.67,2520.0,5040.0
0745853173258,GOTAS DE VALERIANA 30 ML ARMONIZA,holguines 33044,D,0.0,1.0,ingenio 38147,L,0.33,2520.0,2520.0
0745853173258,GOTAS DE VALERIANA 30 ML ARMONIZA,holguines 33044,D,0.0,1.0,ingenio 38147,L,0.33,2520.0,2520.0
0745853173258,GOTAS VALERIANA X 30ML ARMONIZA,holguines 33044,D,0.0,2.0,calle_quinta 40285,B,1.67,2520.0,5040.0
0745853173258,GOTAS VALERIANA X 30ML ARMONIZA,holguines 33044,D,0.0,2.0,calle_quinta 40285,B,1.67,2520.0,5040.0
0745853173258,GOTAS VALERIANA X 30ML ARMONIZA,holguines 33044,D,0.0,1.0,ingenio 38147,L,0.33,2520.0,2520.0
0745853173258,GOTAS VALERIANA X 30ML ARMONIZA,holguines 33044,D,0.0,1.0,ingenio 38147,L,0.33,2520.0,2520.0
0745853173265,CITRATO DE POTASIO 90 CAPS,ingenio 38147,D,0.0,1.0,bella_suiza 40350,L,0.33,21384.0,21384.0
0745853173265,CITRATO DE POTASIO 90 CAPS,ingenio 38147,D,0.0,1.0,bella_suiza 40350,L,0.33,21385.0,21385.0
0745853173265,CITRATO DE POTASIO 90 CAPS,ingenio 38147,D,0.0,1.0,minimarket 31447,L,0.33,21384.0,21384.0
0745853173265,CITRATO DE POTASIO 90 CAPS,ingenio 38147,D,0.0,1.0,minimarket 31447,L,0.33,21385.0,21385.0
0745853173265,CITRATO DE POTASIO 90 CAPS,ingenio 38147,D,0.0,1.0,calicanto 33336,B,0.67,21384.0,21384.0
0745853173265,CITRATO DE POTASIO 90 CAPS,ingenio 38147,D,0.0,1.0,calicanto 33336,B,0.67,21385.0,21385.0
0745853173265,CITRATO DE POTASIO 90 CAPS,ciudadela 28233,D,0.0,1.0,cosmocentro3 28047,B,0.67,21384.0,21384.0
0745853173265,CITRATO DE POTASIO 90 CAPS,ciudadela 28233,D,0.0,1.0,cosmocentro3 28047,B,0.67,21385.0,21385.0
0745853173265,CITRATO DE POTASIO 90 CAPS,ciudadela 28233,D,0.0,1.0,podium 29434,L,0.33,21384.0,21384.0
0745853173265,CITRATO DE POTASIO 90 CAPS,ciudadela 28233,D,0.0,1.0,podium 29434,L,0.33,21385.0,21385.0
0745853173265,CITRATO DE POTASIO X 90 UND,ingenio 38147,D,0.0,1.0,bella_suiza 40350,L,0.33,21384.0,21384.0
0745853173265,CITRATO DE POTASIO X 90 UND,ingenio 38147,D,0.0,1.0,bella_suiza 40350,L,0.33,21385.0,21385.0
0745853173265,CITRATO DE POTASIO X 90 UND,ingenio 38147,D,0.0,1.0,minimarket 31447,L,0.33,21384.0,21384.0
0745853173265,CITRATO DE POTASIO X 90 UND,ingenio 38147,D,0.0,1.0,minimarket 31447,L,0.33,21385.0,21385.0
0745853173265,CITRATO DE POTASIO X 90 UND,ingenio 38147,D,0.0,1.0,calicanto 33336,B,0.67,21384.0,21384.0
0745853173265,CITRATO DE POTASIO X 90 UND,ingenio 38147,D,0.0,1.0,calicanto 33336,B,0.67,21385.0,21385.0
0745853173265,CITRATO DE POTASIO X 90 UND,ciudadela 28233,D,0.0,1.0,cosmocentro3 28047,B,0.67,21384.0,21384.0
0745853173265,CITRATO DE POTASIO X 90 UND,ciudadela 28233,D,0.0,1.0,cosmocentro3 28047,B,0.67,21385.0,21385.0
0745853173265,CITRATO DE POTASIO X 90 UND,ciudadela 28233,D,0.0,1.0,podium 29434,L,0.33,21384.0,21384.0
0745853173265,CITRATO DE POTASIO X 90 UND,ciudadela 28233,D,0.0,1.0,podium 29434,L,0.33,21385.0,21385.0
0745853547943,AJO ORGANICO D3 60 CAPSULAS,cosmocentro3 28047,D,0.0,2.0,pasoancho 33511,B,1.67,12408.0,24816.0
0745853547943,AJO ORGANICO D3 60 CAPSULAS,cosmocentro3 28047,D,0.0,1.0,minimarket 31447,L,0.33,12408.0,12408.0
0745853547943,AJO ORGANICO D3 60 CAPSULAS,calle_quinta 40285,D,0.0,1.0,podium 29434,L,0.33,12408.0,12408.0
0745853547950,CIRCU-MAXI AJO APIO TE VERDE 60 CAP,calle_quinta 40285,D,0.0,1.0,pasoancho 33511,L,0.33,26800.0,26800.0
0745853547998,COLAGENO MARINO HIDROLIZADO 60 CAP,unicentro 34391,D,0.0,1.0,holguines 33044,L,0.33,19440.0,19440.0
0781159050541,RELAX FORT  60ML,ingenio 38147,D,0.0,1.0,podium 29434,L,0.33,7290.0,7290.0
0781159050541,RELAX FORT  60ML,ingenio 38147,D,0.0,1.0,podium 29434,L,0.33,7290.0,7290.0
0781159050541,RELAX FORT 60ML,ingenio 38147,D,0.0,1.0,podium 29434,L,0.33,7290.0,7290.0
0781159050541,RELAX FORT 60ML,ingenio 38147,D,0.0,1.0,podium 29434,L,0.33,7290.0,7290.0
0781159050657,FIBRA ARMONIZA AVENA 450 GR,bella_suiza 40350,D,0.0,1.0,unicentro 34391,L,0.33,13997.0,13997.0
0781159050657,FIBRA ARMONIZA AVENA 450 GR,bella_suiza 40350,D,0.0,1.0,unicentro 34391,L,0.33,13997.5,13997.5
0781159050657,FIBRA ARMONIZA AVENA-PSYLLIUM- VITAMINAS X450GR,bella_suiza 40350,D,0.0,1.0,unicentro 34391,L,0.33,13997.0,13997.0
0781159050657,FIBRA ARMONIZA AVENA-PSYLLIUM- VITAMINAS X450GR,bella_suiza 40350,D,0.0,1.0,unicentro 34391,L,0.33,13997.5,13997.5
0781159050688,BEBIDA MACA BOROJO MISSTIG ARMONIZA 500ML,podium 29434,D,0.0,1.0,carmesi 33593,L,0.33,19221.0,19221.0
0781159050688,BEBIDA MACA BOROJO MISSTIG ARMONIZA 500ML,metro 33045,D,0.0,1.0,unicentro 34391,L,0.33,19221.0,19221.0
100000011,MUCOSINA GOTAS 30 ML,pasoancho 33511,D,0.0,1.0,metro 33045,B,0.67,19543.0,19543.0
100000011,MUCOSINA GOTAS 30 ML,pasoancho 33511,D,0.0,1.0,ciudadela 28233,L,0.33,19543.0,19543.0
100000011,MUCOSINA GOTAS FRASCO X 30 ML,pasoancho 33511,D,0.0,1.0,metro 33045,B,0.67,19543.0,19543.0
100000011,MUCOSINA GOTAS FRASCO X 30 ML,pasoancho 33511,D,0.0,1.0,ciudadela 28233,L,0.33,19543.0,19543.0
100000021,URO VAXOM CAJA X 30 TAB,holguines 33044,D,0.0,1.0,cosmocentro1 34060,L,0.33,251039.5,251039.5
100000021,URO-VAXOM 30 CAPSULAS (A)(3%+)(PAE),holguines 33044,D,0.0,1.0,cosmocentro1 34060,L,0.33,251039.5,251039.5
100000098,NEOSALDINA GOTAS 30 ML,metro 33045,D,0.0,1.0,ciudadela 28233,L,0.33,59618.0,59618.0
100000098,NEOSALDINA GOTAS FRASCO X 30 ML,metro 33045,D,0.0,1.0,ciudadela 28233,L,0.33,59618.0,59618.0
100000134,PEDIASURE POLVO VAINILLA 400 GR,ingenio 38147,D,0.0,1.0,globald 26873,L,0.33,56503.0,56503.0
100000134,PEDIASURE VAINILLA POLVO TARRO X 400 GR,ingenio 38147,D,0.0,1.0,globald 26873,L,0.33,56503.0,56503.0
100000135,PEDIASURE POLVO CHOCOLATE 400 GR,ciudadela 28233,D,0.0,1.0,ingenio 38147,A,2.67,56503.0,56503.0
100000145,RYTMONORM 150 MG 30 TBS (3%+)(A)(PAE),holguines 33044,D,0.0,1.0,bella_suiza 40350,B,1.0,157320.0,157320.0
