Grupo,Cod Producto,Nombre,Inventario Caja,Inventario Blister,Costo Unidad,Costo Blister,Costo Caja,% Iva,Inventario Unidad,Costo Total,Costo Total Iva,Venta Total
LAB. INCOBRA S.A.,100002864,NEURO 15 JARABE 120 ML,1.0,0.0,0.0,0.0,39048.0,0.0,0.0,39048.0,0.0,40100
LAB. INCOBRA S.A.,100002870,OFTALMOTRISOL GOTAS 15 ML,3.0,0.0,0.0,0.0,22200.0,0.0,0.0,66600.0,0.0,70500
LABORATORIOS ECAR S.A.,100003063,SOREL LOCION FACIAL 120 ML,2.0,0.0,0.0,0.0,15517.0,0.0,0.0,31034.0,0.0,39400
FARMA DE COLOMBIA S.A.,100003145,DERMOVIT C CREMA 60 GR,1.0,0.0,0.0,0.0,62233.0,0.19,0.0,74057.27,11824.27,105500
FARMA DE COLOMBIA S.A.,100003155,CHA.PELZINC 120 ML,1.0,0.0,0.0,0.0,62690.0,0.19,0.0,74601.1,11911.1,87400
MANUEL ARBOLEDA Y CIA. S.,100003784,ANTIBIL POLVO,3.0,0.0,0.0,0.0,5636.49,0.0,0.0,16909.47,0.0,21900
LABORATORIO FRANCO COLOMB,100003880,CLOTRIMAZOL 1% CREMA TOPICA 40 GR AG,3.0,0.0,0.0,0.0,6372.67,0.0,0.0,19118.01,0.0,30000
LABORATORIO FRANCO COLOMB,100003881,CLOTRIMAZOL 1% CREMA VAGINAL 40 GR AG,2.0,0.0,0.0,0.0,13286.0,0.0,0.0,26572.0,0.0,38600
LABORATORIO FRANCO COLOMB,100003902,FLUOXETINA 20 MG 10 CAPSULAS AG,4.0,0.0,0.0,0.0,3774.93,0.0,0.0,15099.72,0.0,24800
LABORATORIO FRANCO COLOMB,100003932,LORATADINA 10 MG 20 TABLETAS AG,2.0,0.0,0.0,0.0,1703.0,0.0,0.0,3406.0,0.0,15600
LABORATORIO FRANCO COLOMB,100003943,NAPROXENO 500 MG 10 TABLETAS AG,1.0,0.0,0.0,0.0,5994.0,0.0,0.0,5994.0,0.0,10900
FARMA DE COLOMBIA S.A.,100004081,MILPAX SUSPENSION CEREZA 360 ML(3%+),1.0,0.0,0.0,0.0,38292.5,0.0,0.0,38292.5,0.0,88600
PROCTER  GAMBLE COLOMBIA,100004122,CEBION 1 GR 10 TABLETAS EFERVES.NARANJA,1.0,0.0,0.0,0.0,13540.5,0.0,0.0,13540.5,0.0,16700
PROCTER  GAMBLE COLOMBIA,100004130,CEBION MASTICABLE NARANJA 100 TABLETAS,0.0,5.0,0.0,4966.0,0.0,0.0,0.0,24830.0,0.0,32500
MERCK S.A.,100004141,CONCOR 2.5 MG 30 TBS (P)10520(SC),1.0,0.0,0.0,0.0,10499.0,0.0,0.0,10499.0,0.0,11500
MERCK S.A.,100004142,CONCOR 5 MG 30 TBS (P)21039(SC),1.0,0.0,0.0,0.0,20997.0,0.0,0.0,20997.0,0.0,23200
MERCK S.A.,100004153,EUTIROX 125 MCG 50 TBS (3%+)(PAE),1.0,0.0,0.0,0.0,68671.0,0.0,0.0,68671.0,0.0,93200
MERCK S.A.,100004156,EUTIROX 75 MCG 50 TBS,1.0,0.0,0.0,0.0,59315.0,0.0,0.0,59315.0,0.0,61900
PROCTER  GAMBLE COLOMBIA,100004180,NENE DENT SOLUCION 10 ML,1.0,0.0,0.0,0.0,26973.0,0.0,0.0,26973.0,0.0,29100
PROCTER  GAMBLE COLOMBIA,100004183,NEUROBION 3 AMPOLLAS,2.0,0.0,15118.67,0.0,45356.01,0.0,1.0,105830.69,0.0,110400
PROCTER  GAMBLE COLOMBIA,100004185,NEUROBION 30 TABLETAS(PDB),3.0,0.0,0.0,0.0,37346.83,0.0,0.0,112040.49,0.0,153600
LAB.SIEGFRIED S.A,100004242,OSTEOCAL D 1250MG/330UI 30 TAB,1.0,0.0,0.0,0.0,11262.0,0.0,0.0,11262.0,0.0,16300
LAB.SIEGFRIED S.A,100004373,DIOVAN 80 MG 28 TABLETAS,1.0,0.0,0.0,0.0,22640.0,0.0,0.0,22640.0,0.0,23700
LAB.SIEGFRIED S.A,100004376,DIOVAN HCT 80/12.5 MG 28 TBS,1.0,0.0,0.0,0.0,33191.0,0.0,0.0,33191.0,0.0,34200
HALEON COLOMBIA S.A.S.,100004409,LAMISIL CREMA 1% 15 GR,1.0,0.0,0.0,0.0,34628.0,0.0,0.0,34628.0,0.0,43500
HALEON COLOMBIA S.A.S.,100004451,PROCTO GLYVENOL CREMA 30 GR,1.0,0.0,0.0,0.0,58527.0,0.0,0.0,58527.0,0.0,67000
NOVARTIS DE COLOMBIA S.A.,100004493,TEGRETOL RET.200 MG 20 TB(P)7960(SC)(SF),3.0,0.0,0.0,0.0,7400.0,0.0,0.0,22200.0,0.0,26400
NOVARTIS DE COLOMBIA S.A.,100004494,TEGRETOL RET.400 MG 20TB(P)15920(SC)(SF),1.0,0.0,0.0,0.0,14840.0,0.0,0.0,14840.0,0.0,16900
HALEON COLOMBIA S.A.S.,100004513,VOLTAREN EMULGEL TUBO 30 GR,1.0,0.0,0.0,0.0,35890.0,0.0,0.0,35890.0,0.0,47400
ORGANON COLOMBIA S.A.S,100004545,CERAZETTE 28 COMPR.(P)12576(SC),3.0,0.0,0.0,0.0,12234.0,0.0,0.0,36702.0,0.0,43800
PFIZER S.A.S,100004617,TERRAMICINA UNGUENTO OFTALMICO 10 GR,1.0,0.0,0.0,0.0,26095.0,0.0,0.0,26095.0,0.0,34000
ASPEN COLOMBIANA SAS,100004633,VIAGRA 100 MG 1 TABLETAS,1.0,0.0,0.0,0.0,33714.0,0.0,0.0,33714.0,0.0,35300
ASPEN COLOMBIANA SAS,100004634,VIAGRA 50 MG 2 TABLETAS,1.0,0.0,0.0,0.0,30444.0,0.0,0.0,30444.0,0.0,32100
PFIZER S.A.S,100004708,DEPO PROVERA 150 MG 3 ML AMPOLLA,1.0,0.0,0.0,0.0,26605.25,0.0,0.0,26605.25,0.0,27800
ASPEN COLOMBIANA SAS,100004710,DETRUSITOL 2 MG 28 TBS (P)49002(SF),2.0,0.0,0.0,0.0,48656.0,0.0,0.0,97312.0,0.0,98800
ASPEN COLOMBIANA SAS,100004744,XALATAN 50M OF.2.5ML(R)(P)20672(SAV)(SF),1.0,0.0,0.0,0.0,19927.0,0.0,0.0,19927.0,0.0,20400
FUNDACION LABORATORIO DE,100004768,VALERIANA GOTAS 60 ML,6.0,0.0,0.0,0.0,14337.83,0.0,0.0,86026.98,0.0,89400
LAB.SIEGFRIED S.A,100004789,AQUASOL E 400 MG 30 PERLAS,1.0,0.0,0.0,0.0,42413.0,0.0,0.0,42413.0,0.0,46500
PROCAPS S.A.,100004805,B-VIT PLUS 6 AMPOLLAS,1.0,0.0,14292.0,0.0,85752.0,0.0,1.0,100044.0,0.0,106900
PROCAPS S.A.,100004832,DOLOFEN 500 MG 60 CAPSULAS,0.0,3.0,0.0,966.6,0.0,0.0,0.0,2899.8,0.0,9900
PROCAPS S.A.,100004837,DOLOFEN FORTE 60 CAPSULAS,0.0,0.0,744.75,0.0,0.0,0.0,56.0,41706.0,0.0,61600
LAB.SIEGFRIED S.A,100004881,METROZIN NISTATINA 500 MG 10 OVULOS,2.0,0.0,0.0,0.0,22752.5,0.0,0.0,45505.0,0.0,104800
PROCAPS S.A.,100004891,MUVETT 200 MG 21 CAPSULAS (3%+)(PAE),1.0,0.0,0.0,0.0,88273.0,0.0,0.0,88273.0,0.0,104500
PROCAPS S.A.,100004933,RETIBLAN 100 MG 50 CAPSULAS,1.0,0.0,0.0,0.0,45035.0,0.0,0.0,45035.0,0.0,50600
GEDEON RICHTER COLOMBIA S,100004966,POSTINOR 2 0.75 MG 2 TABLETAS (P)17415,2.0,0.0,0.0,0.0,6095.33,0.0,0.0,12190.66,0.0,37400
BAYER S.A.,100005036,APRONAX 550 MG 60 TABLETAS(A),0.0,0.0,2437.57,0.0,0.0,0.0,12.0,29250.84,0.0,43200
LAB.SIEGFRIED S.A,100005042,BACTRIM F 160+800 MG 10 TABLETAS,2.0,0.0,0.0,0.0,58261.0,0.0,0.0,116522.0,0.0,120000
ROPSOHN THERAPEUTICS,100005143,ANESTECIN CREMA 5 GR,1.0,0.0,0.0,0.0,35468.0,0.0,0.0,35468.0,0.0,38600
ROPSOHN THERAPEUTICS,100005150,CREACTINA MICRO ENEMA 7 ML,2.0,0.0,0.0,0.0,27884.0,0.0,0.0,55768.0,0.0,60200
ROPSOHN THERAPEUTICS,100005151,EUCARBON HERBAL 10 TABLETAS,1.0,0.0,0.0,0.0,21351.0,0.0,0.0,21351.0,0.0,25600
ROPSOHN THERAPEUTICS,100005157,PRANOSINA 500 MG 20 TABLETAS (3%+),1.0,0.0,0.0,0.0,61338.0,0.0,0.0,61338.0,0.0,63500
ROPSOHN THERAPEUTICS,100005170,ROXICAINA 2% SIMPLE 50 ML,1.0,0.0,0.0,0.0,27067.0,0.0,0.0,27067.0,0.0,31000
ROPSOHN THERAPEUTICS,100005171,ROXICAINA JALEA 2% TUBO 30 ML,2.0,0.0,0.0,0.0,22015.5,0.0,0.0,44031.0,0.0,49000
ROPSOHN THERAPEUTICS,100005172,ROXICAINA POMADA 10 GR,2.0,0.0,0.0,0.0,23217.0,0.0,0.0,46434.0,0.0,51000
EUROFARMA COLOMBIA S.A.S,100005261,PAX CALIENTE NOCHE LIMON 24 SBS,2.0,0.0,2191.06,0.0,52585.5,0.0,10.0,127081.6,0.0,136400
EUROFARMA COLOMBIA S.A.S,100005262,PAX CALIENTE NOCHE PANELA 24 SBS,0.0,0.0,2356.75,0.0,0.0,0.0,17.0,40064.75,0.0,42500
EUROFARMA COLOMBIA S.A.S,100005265,PAX DIA NARANJA 24 SBS,2.0,0.0,2356.75,0.0,56562.0,0.0,19.0,157902.25,0.0,170600
MEGALABS COLOMBIA SAS,100005302,ABRILAR EA 575 JARABE X 100 ML,1.0,0.0,0.0,0.0,33484.5,0.0,0.0,33484.5,0.0,42600
MEGALABS COLOMBIA SAS,100005303,AMOXIDAL DUO 750 MG SUSPENSION 70 ML,1.0,0.0,0.0,0.0,46618.0,0.0,0.0,46618.0,0.0,47900
MEGALABS COLOMBIA SAS,100005312,BETARRETIN 0.25% CREMA 30 GR,1.0,0.0,0.0,0.0,67911.25,0.0,0.0,67911.25,0.0,70600
MEGALABS COLOMBIA SAS,100005313,BETARRETIN 0.025% GEL 30 GR,4.0,0.0,0.0,0.0,61642.25,0.0,0.0,246569.0,0.0,290400
MEGALABS COLOMBIA SAS,100005330,DESONIDA 0.05% EMULSION 120 ML,1.0,0.0,0.0,0.0,54519.0,0.0,0.0,54519.0,0.0,62100
MEGALABS COLOMBIA SAS,100005339,DORIXINA RELAX 20 COMPRIMIDOS,1.0,0.0,0.0,0.0,55752.0,0.0,0.0,55752.0,0.0,65500
MEGALABS COLOMBIA SAS,100005352,GLICOLIC CREMA 60 GR,1.0,0.0,0.0,0.0,109684.0,0.19,0.0,130523.96,20839.96,135400
MEGALABS COLOMBIA SAS,100005365,MIGRA DORIXINA 10 TABLETAS,1.0,0.0,0.0,0.0,29657.67,0.0,0.0,29657.67,0.0,33100
MEGALABS COLOMBIA SAS,100005386,PROCICAR CREMA 60 GR,2.0,0.0,0.0,0.0,41174.0,0.0,0.0,82348.0,0.0,89400
MEGALABS COLOMBIA SAS,100005391,SERTAL COMPUESTO 10 MG 10 TABLETAS,1.0,0.0,0.0,0.0,24633.0,0.0,0.0,24633.0,0.0,30200
BAYER S.A.,100005415,DIANE 35 21 GRAGEAS (P)9907(SC)(SF)(PDB),1.0,0.0,0.0,0.0,8915.5,0.0,0.0,8915.5,0.0,11400
ADIUM S.A.S.,100005418,FEMIANE 21 GRAGEAS,1.0,0.0,0.0,0.0,69557.0,0.0,0.0,69557.0,0.0,69000
BAYER S.A.,100005434,MESIGYNA INSTAY. 1ML AMP.(P)9016(SC)(SF),2.0,0.0,0.0,0.0,7184.38,0.0,0.0,14368.76,0.0,22600
ADIUM S.A.S.,100005437,MICROGYNON SUAVE 21 GRAGEAS(P)6104(SC),3.0,0.0,0.0,0.0,6090.0,0.0,0.0,18270.0,0.0,21300
ADIUM S.A.S.,100005447,PRIMOSISTON 30 TABLETAS,2.0,0.0,0.0,0.0,26601.0,0.0,0.0,53202.0,0.0,56400
BAYER S.A.,100005464,YASMIN 21 COMPR.(P)26910(SC)(SF)(PDB),3.0,0.0,0.0,0.0,22424.0,0.0,0.0,67272.0,0.0,86400
BAYER S.A.,100005474,AFRISAL SOLUCION SALINA 30 ML,1.0,0.0,0.0,0.0,35400.0,0.0,0.0,35400.0,0.0,40100
ORGANON COLOMBIA S.A.S,100005525,DIPROFOS 1 ML AMPOLLA,1.0,0.0,0.0,0.0,44700.0,0.0,0.0,44700.0,0.0,46200
LABORATORIO FRANCO COLOMB,100005665,SMECTA 3 GR 10 SBS,2.0,0.0,0.0,0.0,72019.0,0.0,0.0,144038.0,0.0,164800
ADIUM S.A.S.,100005695,MIRTAPAX 10 COMPRIMIDOS,1.0,0.0,0.0,0.0,27534.0,0.0,0.0,27534.0,0.0,29500
ADIUM S.A.S.,100005712,TAXUS 20 MG 30 COMPRIMIDOS,1.0,0.0,0.0,0.0,47785.0,0.0,0.0,47785.0,0.0,50400
ADIUM S.A.S.,100005716,UROXACIN 200 MG 7 COMPRIMIDOS (3%+),1.0,0.0,0.0,0.0,63519.0,0.0,0.0,63519.0,0.0,81400
TECNOQUIMICAS S.A.,100005731,ALBENDAZOL SUSPENSION 20 ML MK,1.0,0.0,0.0,0.0,6770.0,0.0,0.0,6770.0,0.0,8600
TECNOQUIMICAS S.A.,100005742,AMOXICILINA 500 MG 60 CAPSULAS MK,2.0,0.0,0.0,0.0,27573.5,0.0,0.0,55147.0,0.0,76000
TECNOQUIMICAS S.A.,100005743,AMOXICILINA 250 MG SUSPENSION 100 ML MK,1.0,0.0,0.0,0.0,12935.0,0.0,0.0,12935.0,0.0,15500
TECNOQUIMICAS S.A.,100005764,BENZIRIN ROSA 10 SBS (3%+),1.0,0.0,0.0,0.0,114805.0,0.0,0.0,114805.0,0.0,125800
TECNOQUIMICAS S.A.,100005767,BENZIRIN VERDE SPRAY 120 ML,1.0,0.0,0.0,0.0,58781.0,0.0,0.0,58781.0,0.0,59900
TECNOQUIMICAS S.A.,100005791,CEFALEXINA 500 MG 10 CAPSULAS MK,2.0,0.0,0.0,0.0,9049.0,0.0,0.0,18098.0,0.0,20800
TECNOQUIMICAS S.A.,100005793,CEFRADINA 500 MG 24 CAPSULAS MK,1.0,0.0,0.0,0.0,57386.0,0.0,0.0,57386.0,0.0,92300
TECNOQUIMICAS S.A.,100005795,CELECOXIB 100 MG 20 CAPSULAS MK(P)16120,2.0,0.0,0.0,0.0,16015.0,0.0,0.0,32030.0,0.0,46800
TECNOQUIMICAS S.A.,100005796,CELECOXIB 200 MG 10 CAPSULAS MK(P)16120,1.0,0.0,0.0,0.0,9931.13,0.0,0.0,9931.13,0.0,11200
TECNOQUIMICAS S.A.,100005820,CREMA BLANKISIMA 60 GR,1.0,0.0,0.0,0.0,30468.0,0.0,0.0,30468.0,0.0,32600
TECNOQUIMICAS S.A.,100005829,DICLOFENACO 50 MG 20 TABLETAS MK,3.0,0.0,0.0,0.0,3885.0,0.0,0.0,11655.0,0.0,16800
TECNOQUIMICAS S.A.,100005832,DICLOFENACO RETARD 100 MG 20 CAPSULAS MK,4.0,0.0,0.0,0.0,12206.5,0.0,0.0,48826.0,0.0,76800
TECNOQUIMICAS S.A.,100005838,ENALAPRIL 5 MG 50 TABLETAS MK,4.0,0.0,0.0,0.0,14288.4,0.0,0.0,57153.6,0.0,66400
TECNOQUIMICAS S.A.,100005880,KETOTIFENO 1 MG JARABE 100 ML MK,1.0,0.0,0.0,0.0,13632.0,0.0,0.0,13632.0,0.0,18500
TECNOQUIMICAS S.A.,100005894,LOPERAMIDA 2 MG 6 TABLETAS MK,1.0,0.0,0.0,0.0,8606.81,0.0,0.0,8606.81,0.0,9700
TECNOQUIMICAS S.A.,100005901,LECHE DE MAGNESIA 120 ML MK,3.0,0.0,0.0,0.0,7641.5,0.0,0.0,22924.5,0.0,26400
TECNOQUIMICAS S.A.,100005902,LECHE DE MAGNESIA 360 ML MK,1.0,0.0,0.0,0.0,23125.5,0.0,0.0,23125.5,0.0,24200
TECNOQUIMICAS S.A.,100005913,MINOXIDIL 2% LOCION 60 ML MK,1.0,0.0,0.0,0.0,32532.0,0.0,0.0,32532.0,0.0,35600
TECNOQUIMICAS S.A.,100005921,NORAVER CEREZA 96 PASTILLAS(A),1.0,0.0,0.0,0.0,169237.0,0.0,0.0,169237.0,0.0,183000
TECNOQUIMICAS S.A.,100005923,NORAVER MENTA / FORTE 96 PASTILLAS (A),0.0,10.0,0.0,10577.31,0.0,0.0,0.0,105773.1,0.0,119000
TECNOQUIMICAS S.A.,100005928,NORAVER MENTA SPRAY 120 ML,3.0,0.0,0.0,0.0,26707.0,0.0,0.0,80121.0,0.0,148200
TECNOQUIMICAS S.A.,100005938,PANGETAN NF 100 TABLETAS(A),0.0,0.0,2092.92,0.0,0.0,0.0,40.0,83716.8,0.0,100000
TECNOQUIMICAS S.A.,100005939,PAXAN 20 MG 10 TABLETAS (3%+)(A)(PAE),1.0,0.0,0.0,0.0,97014.0,0.0,0.0,97014.0,0.0,111400
TECNOQUIMICAS S.A.,100005942,PIROXICAM 20 MG 10 CAPSULAS MK,1.0,0.0,0.0,0.0,4506.0,0.0,0.0,4506.0,0.0,5500
TECNOQUIMICAS S.A.,100005946,PREDNISOLONA 5 MG 30 TABLETAS MK,1.0,0.0,0.0,0.0,15709.0,0.0,0.0,15709.0,0.0,19400
TECNOQUIMICAS S.A.,100005965,SAL DE FRUTAS 50 SBS,0.0,0.0,2706.56,0.0,0.0,0.0,45.0,121795.2,0.0,139500
TECNOQUIMICAS S.A.,100005968,SALBUTAMOL INHALADOR 200 DOSIS MK,2.0,0.0,0.0,0.0,21362.88,0.0,0.0,42725.76,0.0,52600
TECNOQUIMICAS S.A.,100005976,SILDENAFIL 50 MG 2 TABLETAS MK,2.0,0.0,0.0,0.0,6705.0,0.0,0.0,13410.0,0.0,16200
TECNOQUIMICAS S.A.,100005999,VERAPAMILO 120 MG 30 TABLETAS MK(P)9252,1.0,0.0,0.0,0.0,8048.0,0.0,0.0,8048.0,0.0,11200
TECNOQUIMICAS S.A.,100006014,VITAMINA C 500 MG MANDARINA 100 TBS MK,0.0,8.0,0.0,3358.9,0.0,0.0,0.0,26871.2,0.0,40800
NEW TRADE INTERNATIONAL S,100006043,PYRALVEX FRASCO X 10 ML NTI,2.0,0.0,0.0,0.0,11487.0,0.0,0.0,22974.0,0.0,55400
HUMAX PHARMACEUTICAL,100006050,CALADRYL CLEAR 100 ML,1.0,0.0,0.0,0.0,11529.5,0.0,0.0,11529.5,0.0,29300
HALEON COLOMBIA S.A.S.,100006091,ADVIL CHILDREN SUSPENSION 60 ML,6.0,0.0,0.0,0.0,18066.83,0.0,0.0,108400.98,0.0,140400
HALEON COLOMBIA S.A.S.,100006143,MAREOL 72 TABLETAS,1.0,0.0,0.0,0.0,45095.0,0.0,0.0,45095.0,0.0,50000
ASPEN COLOMBIANA SAS,100006181,EFEXOR XR 37.5 MG 7 CAP.(P)3315(SC)(SF),2.0,0.0,0.0,0.0,3101.0,0.0,0.0,6202.0,0.0,8400
ZAMBON COLOMBIA S.A.,100006223,FLUIMUCIL 200 MG 30 SBS,0.0,0.0,1556.73,0.0,0.0,0.0,15.0,23350.95,0.0,28500
ZAMBON COLOMBIA S.A.,100006233,MONURIL SOBRE ADULTOS 3 GR(P)18742(SC),4.0,0.0,0.0,0.0,18289.64,0.0,0.0,73158.56,0.0,81600
ZAMBON COLOMBIA S.A.,100006234,PANOTIL BETA GOTAS 8 ML,1.0,0.0,0.0,0.0,23574.0,0.0,0.0,23574.0,0.0,24900
LABORATORIOS ECAR S.A.,100006362,PASEDOL 50 MG 100 TABLETAS,1.0,0.0,0.0,0.0,44510.0,0.0,0.0,44510.0,0.0,47400
ELI LILLY INTERAMERICA,100006364,CIALIS 20 MG 1 TABLETA,2.0,0.0,0.0,0.0,33974.0,0.0,0.0,67948.0,0.0,104600
GENFAR S.A.,100006371,SULFADIAZINA DE PLATA 15 GR GF,1.0,0.0,0.0,0.0,6664.0,0.0,0.0,6664.0,0.0,14400
GENFAR S.A.,100006373,SUMATRIPTAN 100 MG 2 TABLETAS GF,1.0,0.0,0.0,0.0,38797.0,0.0,0.0,38797.0,0.0,70500
MEGALABS COLOMBIA SAS,100006597,ACRYLARM GEL OFTALMICO 10 GR,1.0,0.0,0.0,0.0,63373.0,0.0,0.0,63373.0,0.0,67400
MEGALABS COLOMBIA SAS,100006598,GLAUCOTENSIL-T GOTAS 5 ML,2.0,0.0,0.0,0.0,89110.0,0.0,0.0,178220.0,0.0,197000
MEGALABS COLOMBIA SAS,100006599,MINOT 100 MG 10 CAPSULAS(3%+),1.0,0.0,0.0,0.0,70257.0,0.0,0.0,70257.0,0.0,72400
TECNOQUIMICAS S.A.,100006610,TRIMEBUTINA 200 MG 30 TABLETAS MK,1.0,0.0,0.0,0.0,26145.0,0.0,0.0,26145.0,0.0,31700
LABORATORIOS BUSSIE S.A.,100006677,BATEN 200 MG 5 CAP. (A)(3%+)(PAE),1.0,0.0,0.0,0.0,241182.25,0.0,0.0,241182.25,0.0,267400
TECNOQUIMICAS S.A.,100006707,PERIACTIN 20 TABLETAS,1.0,0.0,0.0,0.0,32904.0,0.0,0.0,32904.0,0.0,34000
LABORATORIO FRANCO COLOMB,100006955,IBUPROFENO 800 MG 50 TABLETAS AG,2.0,0.0,0.0,0.0,14675.0,0.0,0.0,29350.0,0.0,44600
SANOFI AVENTIS DE COLOMBI,100007735,SINOGAN 25 MG 20 COMPRIMIDOS,1.0,0.0,0.0,0.0,41237.0,0.0,0.0,41237.0,0.0,46700
OPELLA HEALTHCARE COLOMBI,100007750,BUSCAPINA 20 TABLETAS,1.0,0.0,0.0,0.0,30116.0,0.0,0.0,30116.0,0.0,34400
OPELLA HEALTHCARE COLOMBI,100007751,DULCOLAX 10 CAPSULAS,1.0,0.0,0.0,0.0,14088.5,0.0,0.0,14088.5,0.0,16800
LABORATORIOS BUSSIE S.A.,100007765,COLCHIMEDIO 40 TABLETAS,1.0,0.0,0.0,0.0,48176.0,0.0,0.0,48176.0,0.0,62000
LABORATORIOS ECAR S.A.,100007770,ACIDO FOLICO 1 MG 100 TABLETAS EC,1.0,0.0,0.0,0.0,13067.0,0.0,0.0,13067.0,0.0,15200
FARMA DE COLOMBIA S.A.,100007774,TAPAZOL 5 MG 100 TABLETAS,1.0,0.0,0.0,0.0,100561.0,0.0,0.0,100561.0,0.0,103200
GENFAR S.A.,100007778,ACETAMINOFEN 500 MG 100 TABLETAS GF,1.0,0.0,0.0,0.0,11345.0,0.0,0.0,11345.0,0.0,18300
GENFAR S.A.,100007783,FLUOXETINA 20 MG 10 CAPSULAS GF,1.0,0.0,0.0,0.0,3453.0,0.0,0.0,3453.0,0.0,5700
GENFAR S.A.,100007785,FUROSEMIDA 40 MG 100 TABLETAS GF,0.0,0.0,1737.6,0.0,0.0,0.0,3.0,5212.8,0.0,7800
GENFAR S.A.,100007790,METRONIDAZOL 500 MG 100 TABLETAS GF,1.0,0.0,0.0,0.0,17359.0,0.0,0.0,17359.0,0.0,30100
GENFAR S.A.,100007796,TINIDAZOL 500 MG 8 TABLETAS GF,1.0,0.0,0.0,0.0,3850.0,0.0,0.0,3850.0,0.0,6800
LABORATORIOS LA SANTE S.A,100007815,HIDROCLOROTIAZIDA 25 MG 30 TBS LS,1.0,0.0,0.0,0.0,3509.15,0.0,0.0,3509.15,0.0,5300
LABORATORIO FRANCO COLOMB,100007820,AMOXICILINA 500 MG 50 CAPSULAS AG,1.0,0.0,0.0,0.0,17524.0,0.0,0.0,17524.0,0.0,28200
GENFAR S.A.,100007837,LEVODOPA+CARBIDOPA 30 TABLETAS GF,2.0,0.0,0.0,0.0,56752.0,0.0,0.0,113504.0,0.0,147200
MERCK S.A.,100007847,EUTIROX 100 MCG 50 TBS,1.0,0.0,0.0,0.0,60382.0,0.0,0.0,60382.0,0.0,70400
MERCK S.A.,100007848,EUTIROX 50 MCG 50 TBS,2.0,0.0,0.0,0.0,48926.75,0.0,0.0,97853.5,0.0,105200
NOVARTIS DE COLOMBIA S.A.,100007868,VOLTAREN 75 MG 5 AMPOLLAS,1.0,0.0,15549.8,0.0,77749.0,0.0,3.0,124398.4,0.0,132500
PROCAPS S.A.,100007882,METRONIDAZOL 500 MG 10 OVULOS PC,2.0,0.0,0.0,0.0,8400.17,0.0,0.0,16800.34,0.0,23600
LAB.SIEGFRIED S.A,100007885,PAMOX 250 MG 30 CAPSULAS(3%+),1.0,0.0,0.0,0.0,113860.0,0.0,0.0,113860.0,0.0,122800
EVE DISTRIBUCIONES S.A.,100007896,UROCUAD 300 MG 30 TABLETAS,1.0,0.0,0.0,0.0,26079.0,0.0,0.0,26079.0,0.0,30100
ROPSOHN THERAPEUTICS,100007899,LIDOPROCTO 10 SUPOSITORIOS(3%+),1.0,0.0,0.0,0.0,103664.0,0.0,0.0,103664.0,0.0,118900
EUROFARMA COLOMBIA S.A.S,100007908,PEPSAMAR 100 TABLETAS,0.0,0.0,2015.2,0.0,0.0,0.0,4.0,8060.8,0.0,14400
ADIUM S.A.S.,100007913,MICROGYNON 21 TABLETAS (P)6104(SC),6.0,0.0,0.0,0.0,6090.0,0.0,0.0,36540.0,0.0,42000
EUROFARMA COLOMBIA S.A.S,100007919,DITOPAX 50 TABLETAS,0.0,0.0,6890.2,0.0,0.0,0.0,2.0,13780.4,0.0,14800
TECNOQUIMICAS S.A.,100007929,AMPICILINA 500 MG 100 CAPSULAS MK,0.0,5.0,0.0,5837.9,0.0,0.0,0.0,29189.5,0.0,35500
TECNOQUIMICAS S.A.,100007930,CAPTOPRIL 25 MG 30 TABLETAS MK,1.0,0.0,0.0,0.0,7327.0,0.0,0.0,7327.0,0.0,8300
TECNOQUIMICAS S.A.,100007931,CAPTOPRIL 50 MG 30 TABLETAS MK,1.0,0.0,0.0,0.0,7843.67,0.0,0.0,7843.67,0.0,10100
TECNOQUIMICAS S.A.,100007939,LORATADINA 10 MG 10 TABLETAS MK,2.0,0.0,0.0,0.0,3833.0,0.0,0.0,7666.0,0.0,8800
TECNOQUIMICAS S.A.,100007941,METRONIDAZOL 500 MG 40 TABLETAS MK,0.0,3.0,0.0,2321.5,0.0,0.0,0.0,6964.5,0.0,11100
LABORATORIOS CHALVER DE C,100008100,TIBONELLA 2.5 MG 28 TBS (P)33116(SC),4.0,0.0,0.0,0.0,27072.0,0.0,0.0,108288.0,0.0,134000
NOVAMED S.A.,100008121,ZINTERGIA 100 MG 20 CAPSULAS(A)(PAE),4.0,0.0,0.0,0.0,163275.0,0.0,0.0,653100.0,0.0,704400
ADIUM S.A.S.,100008227,TAMSULON 30 CAPSULAS (3%+)(A)(PAE),2.0,0.0,0.0,0.0,192674.0,0.0,0.0,385348.0,0.0,414400
LABORATORIOS LA SANTE S.A,100008310,LOSARTAN 50 MG 30 TABLETAS LS,1.0,0.0,0.0,0.0,19678.75,0.0,0.0,19678.75,0.0,20400
TECNOQUIMICAS S.A.,100008568,DEFLAZACORT 6 MG 10 TABLETAS MK,1.0,0.0,0.0,0.0,12747.0,0.0,0.0,12747.0,0.0,15300
TECNOQUIMICAS S.A.,100008570,METRONIDAZOL 250 MG SUSPENSION 120 ML MK,1.0,0.0,0.0,0.0,15269.0,0.0,0.0,15269.0,0.0,18800
GENFAR S.A.,100008580,CANDESARTAN 8 MG 14 TABLETAS GF(P)7862,2.0,0.0,0.0,0.0,5152.0,0.0,0.0,10304.0,0.0,12200
