codigo,NombreProducto,Fabricante
100023342,DOLOFF 7.5-325 30 TABLETAS (A)(3%+)(PAE),LAB. LEGRAND S.A.
100002900,DOVIR 10 TABLETAS,LAB. LEGRAND S.A.
100002901,DOVIR 30 TABLETAS (3%+) (A)(PAE),LAB. LEGRAND S.A.
100020260,DOXCEF 100 MG 20 TABLETAS (A)(PAE),LAB. LEGRAND S.A.
100002902,ESOPRAX 20 MG 14 CAPSULAS,LAB. LEGRAND S.A.
100009186,KAPTIN 300 MG 30 CAPSULAS (P)14310(SC),LAB. LEGRAND S.A.
100017411,LANDACORT 6 MG 10 TBS,LAB. LEGRAND S.A.
100018825,LEGABIN 150 MG 30 CAP.(P)100035,LAB. LEGRAND S.A.
100018824,LEGABIN 75 MG 30 CAP.(P)50018,LAB. LEGRAND S.A.
100010326,LEVOC 5 MG 10 TABLETAS (PAE),LAB. LEGRAND S.A.
100010832,LEVOC JARABE 120 ML (PAE)            oferta 2+1,LAB. LEGRAND S.A.
100016416,LEVOC NF 5 MG 10 CAPSULAS,LAB. LEGRAND S.A.
100016415,LEVOC NF JARABE 60 ML,LAB. LEGRAND S.A.
100013715,MEBEMINT 30 TABLETAS (A),LAB. LEGRAND S.A.
100014495,NOVADROX OD 5 TABLETAS (3%+)(A)(PAE),LAB. LEGRAND S.A.
100000112,PARACODINA GOTAS 30 ML         oferta 1+1,LAB. LEGRAND S.A.
100000113,PARACODINA JARABE 120 ML,LAB. LEGRAND S.A.
100021080,PARALGEN 10 TABLETAS,LAB. LEGRAND S.A.
100021081,PARALGEN MAX 10 TABLETAS,LAB. LEGRAND S.A.
100021082,PARALGEN PLUS 15 TABLETAS,LAB. LEGRAND S.A.
100008720,PASTA GRANUGENA 60 GR,LAB. LEGRAND S.A.
100028423,PASTA GRANUGENA TUBO 10 GRS EXENTO,LAB. LEGRAND S.A.
100028101,PRAMIXOLE ER 0.75 MG 10 TBS (P)46902,LAB. LEGRAND S.A.
100028089,RAGITAR 1.0 MG 10 TBS (P)(88048),LAB. LEGRAND S.A.
100027876,ROSUFEN 10135 MG 30 CAPSULAS,LAB. LEGRAND S.A.
100027877,ROSUFEN 20135 MG 30 CAPSULAS,LAB. LEGRAND S.A.
100019971,ROSUVINA 10 MG 28 TABLETAS (A),LAB. LEGRAND S.A.
100028410,ROSUVINA 20 MG 30 TBS,LAB. LEGRAND S.A.
100019963,ROSUVINA E 1040 MG 28 TABLETAS (A)(PAE),LAB. LEGRAND S.A.
100028360,ROSUVINA E EZET+ROSUV1040 30T(M)821076,LAB. LEGRAND S.A.
100028412,ROSUVINA EZET1010MG 30TB(M)(205269),LAB. LEGRAND S.A.
100010829,RUMONAL 15 MG 10 TABLETAS,LAB. LEGRAND S.A.
100010830,RUMONAL 7.5 MG 10 TABLETAS,LAB. LEGRAND S.A.
100023891,SILOTRIF 8 MG 30 CAPSULAS (A)(PAE),LAB. LEGRAND S.A.
100028088,SOLIPLEX 10 MG 30 TBS (P)159717,LAB. LEGRAND S.A.
100001358,DARKSUN PIEL SENSIBLE GEL 60 ML(A),LAB.SIEGFRIED S.A
100012761,MIXEL 100 MG SUSPENSION 30 ML,LAB.SIEGFRIED S.A
100013761,ALFALOE HIDRATANTE 240 GR,LAB.SIEGFRIED S.A
100016116,HIPOGLOS POMADA 60 GR N,LAB.SIEGFRIED S.A
100016117,HIPOGLOS POMADA 30 GR N,LAB.SIEGFRIED S.A
100000558,ALGIMIDE 325/15 10 TBS ACETAM/CODEINA,LAB.SIEGFRIED S.A
100000559,ALGIMIDE 325/15 100 TBS ACETA/CODEIN(A),LAB.SIEGFRIED S.A
100000570,BIODERM CREMA 20 GR,LAB.SIEGFRIED S.A
100000575,BRONCOCHEM F ADULTO JARABE 120 ML,LAB.SIEGFRIED S.A
100000576,BRONCOCHEM F PEDIATRICO JARABE 120 ML,LAB.SIEGFRIED S.A
100000584,CHA.GAMADERM 24 SBS,LAB.SIEGFRIED S.A
100000585,CHA.GAMADERM 60 ML,LAB.SIEGFRIED S.A
100000594,NOXPIRIN F ADUL.NOCHE PANELA LIMON 24SBS,LAB.SIEGFRIED S.A
100000596,NOXPIRIN F JUNIOR 15 GR 24 SBS,LAB.SIEGFRIED S.A
100000929,COMPLEGEL NF 2 ML 5 AMPOLLAS (3%+),LAB.SIEGFRIED S.A
100001179,ADOREM ACETAMINOFEN 500 MG 100 TBS,LAB.SIEGFRIED S.A
100001181,ADOREM GRIPA 100  TBS,LAB.SIEGFRIED S.A
100001185,ADOREM PLUS ACETAMINOFEN+CAFEINA 100TBS,LAB.SIEGFRIED S.A
100001186,ARTRITES 100 MG 5 AMP DICLOFENACO SOD,LAB.SIEGFRIED S.A
100001188,ARTRITES 50MG 30TBS DICLOFEN SOD (3%+),LAB.SIEGFRIED S.A
100001191,ARTRITES 75 MG 3 ML 5 AMP DICLOFEN SOD,LAB.SIEGFRIED S.A
100001205,DOCEFAL 100 TBS,LAB.SIEGFRIED S.A
100001215,FASTFEN 37.5/325 MG  10 TBS ACETA/TRAMAD,LAB.SIEGFRIED S.A
100001220,GYNOFLOR 500/100 MG 10 TABLETAS VAGINAL,LAB.SIEGFRIED S.A
100001221,GYNOFLOR CREMA VAGINAL 40 GR,LAB.SIEGFRIED S.A
100001237,QUERCETOL 500 MG 100 TABLETAS (A),LAB.SIEGFRIED S.A
100001241,TIZAFEN 350/2MG 20 TABLETAS(3%+) (PAE),LAB.SIEGFRIED S.A
100001242,TREX CREMA 15 GR,LAB.SIEGFRIED S.A
100001350,ACIBATH LIMPIADOR PIEL C.ALOE ACNE 120ML,LAB.SIEGFRIED S.A
100001356,DARKSUN PROTEC.SOLAR 120 ML (PAE),LAB.SIEGFRIED S.A
100001360,DESONIDA 0.05% CREMA 15 GR,LAB.SIEGFRIED S.A
100001361,DESONIDA 0.05% EMULSION 120 ML,LAB.SIEGFRIED S.A
100001362,DESONIDA 0.1% CREMA 15 GR,LAB.SIEGFRIED S.A
100001368,QUANOX IVERMECTINA 0.6% GOTAS 5 ML,LAB.SIEGFRIED S.A
100004234,DIMARD 200 MG 20 TBS (3%+)(A)(PAE),LAB.SIEGFRIED S.A
100004247,TIROSTAT 50 MG 100 TABLETAS,LAB.SIEGFRIED S.A
100004373,DIOVAN 80 MG 28 TABLETAS(M)18569,LAB.SIEGFRIED S.A
100004376,DIOVAN HCT 80/12.5 MG 28 TBS,LAB.SIEGFRIED S.A
100004789,AQUASOL E 400 MG 30 PERLAS,LAB.SIEGFRIED S.A
100004790,AQUASOL E 800 MG 30 PERLAS (3%+),LAB.SIEGFRIED S.A
100004869,LIFERTRON E 30 CAPSULAS,LAB.SIEGFRIED S.A
100004878,METROZIN 10 OVULOS,LAB.SIEGFRIED S.A
100004879,METROZIN 250 MG JARABE 120 ML,LAB.SIEGFRIED S.A
100004880,METROZIN 500 MG 50 CAPSULAS(PAE),LAB.SIEGFRIED S.A
100004881,METROZIN NISTATINA 500 MG 10 OVULOS,LAB.SIEGFRIED S.A
100004896,OTOSEC 0.3% GOTAS 10 ML,LAB.SIEGFRIED S.A
100004897,OTOSEC HC 0.3% GOTAS 10 ML,LAB.SIEGFRIED S.A
100004899,PAMOX JARABE 15 ML,LAB.SIEGFRIED S.A
100005039,BACTRIM 40+200 MG SUSPENSION 100 ML,LAB.SIEGFRIED S.A
100005041,BACTRIM 80+400 MG 20 TABLETAS,LAB.SIEGFRIED S.A
100005042,BACTRIM F 160+800 MG 10 TABLETAS,LAB.SIEGFRIED S.A
100005043,BACTRIM F 80+400 MG SUSP.100ML(3%+),LAB.SIEGFRIED S.A
100006356,LENIDERM 280 GR CREMA EMOLIENTE,LAB.SIEGFRIED S.A
100007852,TIROXIN 50 MG 50 TABLETAS,LAB.SIEGFRIED S.A
100007885,PAMOX 250 MG 30 CAPSULAS(3%+)(PAE),LAB.SIEGFRIED S.A
100007965,GESTAFER 30 CAPSULAS,LAB.SIEGFRIED S.A
100009845,TIROXIN 125 MG 50 TABLETAS,LAB.SIEGFRIED S.A
100009846,TIROXIN 150 MG 50 TABLETAS,LAB.SIEGFRIED S.A
100009932,DIOVAN 320 MG 14 TABLETAS(M)37139,LAB.SIEGFRIED S.A
100009994,EFAL LIMPIADOR LIQUIDO 270 ML(3%+),LAB.SIEGFRIED S.A
100009995,CHAMPU CLIMBASEB ANTICASPA 120 ML,LAB.SIEGFRIED S.A
100010501,MIGRAGESIN SUMATRI GTS 10 ML (3%+) (PAE),LAB.SIEGFRIED S.A
100010502,EXPAN DOXEPINA 50 MG 30 TABLETAS,LAB.SIEGFRIED S.A
100010503,COQUAN CLONAZEPAM 2 MG 30 TABLETAS (C),LAB.SIEGFRIED S.A
100010505,COQUAN CLONAZEPAM GOTAS 30 ML (C),LAB.SIEGFRIED S.A
100010778,FASTFEN JARABE 120 ML ACETAM/TRAMADOL,LAB.SIEGFRIED S.A
100010969,BIENEX 15 MG 10 CAPSULAS MELOXICAM (3%+),LAB.SIEGFRIED S.A
100010973,BIENEX 15 MG 1.5 ML 3 JER.PRELLEN. MELOX,LAB.SIEGFRIED S.A
100012078,MELCOX 15 MG 10 TABLETAS MELOXICAM,LAB.SIEGFRIED S.A
100012079,MELCOX 7.5 MG 10 TABLETAS MELOXICAM,LAB.SIEGFRIED S.A
100012081,MIXEL 500 MG 6 CAPSULAS,LAB.SIEGFRIED S.A
100012548,DIOVAN HCT 160/12.5 MG 28 TBS(3%+),LAB.SIEGFRIED S.A
100012762,MIXEL 100 MG SUSPENSION 60 ML(PDB),LAB.SIEGFRIED S.A
100012872,QUERCETOL 500 MG 10 TABLETAS,LAB.SIEGFRIED S.A
100012931,EXFORGE 10/160 MG 28TBS(3%+)(P)48160(SC),LAB.SIEGFRIED S.A
100012932,EXFORGE 5/160 MG 28 TBS(3%+)(P)48160(SC),LAB.SIEGFRIED S.A
100012934,EXFORGE 5/80 MG 28 COM.(P)24080(SC),LAB.SIEGFRIED S.A
100013251,AFELIUS OIL FREE 60 GR (3%+)(PAE),LAB.SIEGFRIED S.A
100013253,PROT.SOLAR SUN DAYS FPS 50 LOC.120 ML,LAB.SIEGFRIED S.A
100013790,MELCOX 15 MG/1.5 ML 3 AMP MELOXICAM,LAB.SIEGFRIED S.A
100013833,AQUASOL B6 30 CAPSULAS,LAB.SIEGFRIED S.A
100013917,LENIDERM 240 GR LOCION,LAB.SIEGFRIED S.A
100015150,EXANIA EMULSION 60 ML,LAB.SIEGFRIED S.A
100015180,MOPERID 10 MG 20 TBS(P)3322(SC),LAB.SIEGFRIED S.A
100015536,TIROXIN 100 MCG 50 TABLETAS,LAB.SIEGFRIED S.A
100015546,GALVUS MET 50/1000 MG 56 COMP.(A)(PAE),LAB.SIEGFRIED S.A
100015547,GALVUS MET 50 MG/1000 MG 28 COMP.,LAB.SIEGFRIED S.A
100015548,GALVUS MET 50 MG/850 MG 56 COMP.(A)(PAE),LAB.SIEGFRIED S.A
100015550,GALVUS 50 MG 28 COMPRIMIDOS,LAB.SIEGFRIED S.A
100015551,GALVUS 50 MG 56 COMPRIMIDOS(A),LAB.SIEGFRIED S.A
100015885,TIROXIN 112 MCG 50 TABLETAS,LAB.SIEGFRIED S.A
100015886,TIROXIN 88 MCG 50 TABLETAS,LAB.SIEGFRIED S.A
100016114,HIPOGLOS CALENDULA POMADA 60 GR N,LAB.SIEGFRIED S.A
100016115,HIPOGLOS CALENDULA POMADA 30 GR N,LAB.SIEGFRIED S.A
100016165,NOXPIRIN PLUS 12 CAPSULAS,LAB.SIEGFRIED S.A
100016166,NOXPIRIN PLUS 6 CAPSULAS,LAB.SIEGFRIED S.A
100016196,GALVUS MET 50/500 MG 28 COM.(P)33122(SC),LAB.SIEGFRIED S.A
100016314,DIOVAN HCT 320/12.5 MG 28 TBS (PAE),LAB.SIEGFRIED S.A
100016350,QUANOX IVERMECTINA LOCION 60 ML,LAB.SIEGFRIED S.A
100016683,TIROXIN 25 MG 50 TABLETAS,LAB.SIEGFRIED S.A
100016741,NOXPIRIN F ADULTOS JBE 120 ML,LAB.SIEGFRIED S.A
100016742,NOXPIRIN SINUS 12 TBS,LAB.SIEGFRIED S.A
100016743,NOXPIRIN JUNIOR F JBE 120 ML,LAB.SIEGFRIED S.A
100016744,NOXPIRIN JUNIOR F JARABE  60 ML,LAB.SIEGFRIED S.A
100016883,DOCEFAL 10 TABLETAS,LAB.SIEGFRIED S.A
100016971,GIRALMET VITAMINA D 2000 UI 30 TBS,LAB.SIEGFRIED S.A
100016972,GIRALMET VITAMINA D 1000 UI 100 TBS,LAB.SIEGFRIED S.A
100016973,GIRALMET VITAMINA D 1000 UI 30 TBS,LAB.SIEGFRIED S.A
100016982,GIRALMET VITAMINA D 2000 UI 100 TBS,LAB.SIEGFRIED S.A
100017154,NOXPIRIN F JUGO DIA MANDARINA GRA.24 SBS,LAB.SIEGFRIED S.A
100017473,TIROXIN 62 MCG 50 TABLETAS,LAB.SIEGFRIED S.A
100017744,EXFORGE HCT 10/160/M 28C(3%+(P)52730(SC),LAB.SIEGFRIED S.A
100017745,EXFORGE HCT 5/160/MG 28C(3%+(P)52730(SC),LAB.SIEGFRIED S.A
100017795,ROSUCOL 20 MG 28 CAPSULAS (A),LAB.SIEGFRIED S.A
100017915,NOXPIRIN F NOCHE ADULTO 6 SBS,LAB.SIEGFRIED S.A
100018098,NORTRICOL 200 MG 10 CAP.(M)9240,LAB.SIEGFRIED S.A
100018099,NORTRICOL 200 20C(A(M)9240(3%+)(PAE),LAB.SIEGFRIED S.A
100019926,MODULEX 24 MCG 20 CAPSULAS CBG (A),LAB.SIEGFRIED S.A
100020369,COMPLEGEL NF 250 MG 30 TBS(3%+),LAB.SIEGFRIED S.A
100020374,INDUCTAL ESZOPICL. 3MG 30 TBS(3%+) (PAE),LAB.SIEGFRIED S.A
100020375,INDUCTAL ESZOPICLONA 2 MG 30 TABLETAS,LAB.SIEGFRIED S.A
100020633,EXFORGE HCT 10/320/M 28(3%+(P)105459(SC),LAB.SIEGFRIED S.A
100020634,EXFORGE 5/320M 28T(3%+)(PAE)(P)96320(SC),LAB.SIEGFRIED S.A
100020635,EXFORGE 10/320M 28TB(A)(PAE)(P)96320(SC),LAB.SIEGFRIED S.A
100022850,ALGIMIDE F 325/30 MG 10 TBS ACETA/CODEIN,LAB.SIEGFRIED S.A
100022851,ALGIMIDE F 325/30 MG 30 TBS ACETA/CODEIN,LAB.SIEGFRIED S.A
100023691,ACEMUK 600 MG 10 COMPRIMIDOS EFERVECENTE,LAB.SIEGFRIED S.A
100023799,TREX CREMA TOPICA TUBO 30 GR,LAB.SIEGFRIED S.A
100024070,COMPLEGEL NF 500 MG 30TBS(3%+)(PAE),LAB.SIEGFRIED S.A
100024071,COMPLEGEL NF CIT 1000 MG 4ML 5 AMP.,LAB.SIEGFRIED S.A
100024104,ALGIMIDE NF 325/8 MG 10 TBS ACETAM/CODE,LAB.SIEGFRIED S.A
100024105,ALGIMIDE NF 325/8 MG 100 TBS ACETAM/CODE,LAB.SIEGFRIED S.A
100024709,ZEPAX ESCITALOPRAM 20 MG 30 TBS(PDB),LAB.SIEGFRIED S.A
100024710,ZEPAX ESCITALOPRAM 10 MG 30 TBS,LAB.SIEGFRIED S.A
100024978,CORBIS BISOPROLOL 5 MG 30 TBS(M)17484,LAB.SIEGFRIED S.A
100024979,CORBIS BISOPROLOL 2.5 MG 30 TBS(M)8742,LAB.SIEGFRIED S.A
100024980,CORBIS BISOPROLOL 10 MG 30 TBS(M)34968,LAB.SIEGFRIED S.A
100025210,NOXPIRIN SINUS 72 TABLETAS,LAB.SIEGFRIED S.A
100025216,PROT.SOL.SUNDAYS KAR.ALO.FPS 50 LC.24 SB,LAB.SIEGFRIED S.A
100025673,NOXPIRIN SINUS 12 TABLETAS PAG 10 LLE 12,LAB.SIEGFRIED S.A
100025852,NOXPIRIN DIA PAGUE 20 LLEVE 24 SBS,LAB.SIEGFRIED S.A
100025860,NOXPIRIN  NOCHE PAGUE 20 LLEVE 24 SOBRES,LAB.SIEGFRIED S.A
100025923,ROGASTRIL PLUS 1MG/200MG 30 TABLETAS,LAB.SIEGFRIED S.A
100025925,DEXOPRAL 30 MG 30 CAPSULAS,LAB.SIEGFRIED S.A
100025926,DEXOPRAL 60 MG 30 CAPSULAS,LAB.SIEGFRIED S.A
100026028,ROGASTRIL PLUS SUSP.10/2000MG 90 ML,LAB.SIEGFRIED S.A
100026041,NOXPIRIN PLUS 120 CAPSULAS,LAB.SIEGFRIED S.A
100026060,ACEMUK 600MG 30 TABLETAS EFERVECENTES,LAB.SIEGFRIED S.A
100026061,ACEMUK JARABE FCO 100 ML,LAB.SIEGFRIED S.A
100026104,NOXPIRIN SINUS TBS PAGUE 66 LLEVE 72 TBS,LAB.SIEGFRIED S.A
100026105,INVICTUS TADALAFILO 20 MG 1 TBS RECUB,LAB.SIEGFRIED S.A
100026106,INVICTUS TADALAFILO 20 MG 2 TBS RECUB,LAB.SIEGFRIED S.A
100026107,INVICTUS TADALAFILO 20 MG 4 TBS RECUB,LAB.SIEGFRIED S.A
100026108,INVICTUS TADALAFILO 5 MG 30 TBS RECUB,LAB.SIEGFRIED S.A
100026109,MESAMES MINI 3MG 0.02 MG 28TBS (M)23200,LAB.SIEGFRIED S.A
100026168,COQUAN CLONAZEPAM 0.5 MG CAJA  30TBS (C),LAB.SIEGFRIED S.A
100026339,NOPTER LOCION REPELENTE 60 ML EXC,LAB.SIEGFRIED S.A
100026394,LEVOTIROXINA 50 MCG 50 TBS,LAB.SIEGFRIED S.A
100026395,LEVOTIROXINA 100 MCG 50 TBS,LAB.SIEGFRIED S.A
100026513,AMOXICLIN DUO NINOS POLVO 90 ML,LAB.SIEGFRIED S.A
100026514,AMOXICLIN DUO 875MG/125MG 14 TBS REC,LAB.SIEGFRIED S.A
100026515,ESTATLEN 20 MG (ATORVASTATINA) 30TBS REC,LAB.SIEGFRIED S.A
100026516,ESTATLEN 40 MG (ATORVASTATINA) 30TBS REC,LAB.SIEGFRIED S.A
100026587,AFELIUS MEN EMULSION TUBO 60 GRAMOS,LAB.SIEGFRIED S.A
100026649,GEL ANTIBACTERIAL EFAL 120 GR,LAB.SIEGFRIED S.A
200018507,REMITAL CREMA 60 GR,LAB.SIEGFRIED S.A
200024282,CHA.SPORUM 2% 120 ML (A),LAB.SIEGFRIED S.A
200027361,AFELIUS 100 TOTAL SPRAY 120 ML (A),LAB.SIEGFRIED S.A
200028809,AFELIUS FLUID COLOR 50 GR (PAE),LAB.SIEGFRIED S.A
200028830,AFELIUS KIDS 90 GR,LAB.SIEGFRIED S.A
200032720,NUTRIBABY BIENESTAR 900 GR (A) (PAE),LAB.SIEGFRIED S.A
200032724,NUTRIBABY 2 400 GR,LAB.SIEGFRIED S.A
200032726,NUTRIBABY 1 900 GR (PAE),LAB.SIEGFRIED S.A
200032727,NUTRIBABY 1 400 GR,LAB.SIEGFRIED S.A
200037426,NUTRIBABY 3 900 GR,LAB.SIEGFRIED S.A
200039481,LIMPIADOR LIQ. EFAL KIDS 270 GRAMOS,LAB.SIEGFRIED S.A
200040104,MEGACISTIN MAX LOCION 120 ML,LAB.SIEGFRIED S.A
200040105,CHA.MEGACISTIN 200 ML,LAB.SIEGFRIED S.A
200040943,ACIBATH SCRUB 120GR+DERMOL ACIBATH 120GR,LAB.SIEGFRIED S.A
200041441,REPELENTE FLY OUT SPR FAMILIAR 100ML EXC,LAB.SIEGFRIED S.A
200041458,EFAL LIMPIADOR LIQUIDO 60 GR,LAB.SIEGFRIED S.A
200041806,REPELENTE FLY OUT 100ML PAG1LL2DO 70%DCT,LAB.SIEGFRIED S.A
200041987,PROT.SOL.SUNDAYS 120G PAG1LL 2DO 70%DCTO,LAB.SIEGFRIED S.A
100010940,TOPISEPT 2% CREMA 15 GR,LAB.SIEGFRIED S.A
100025674,ADOREM PLUS 10 TABLETAS PAGUE 1 LLEVE 2,LAB.SIEGFRIED S.A
200032721,NUTRIBABY BIENESTAR 400 GR,LAB.SIEGFRIED S.A
200032723,NUTRIBABY 2 900 GR (PAE),LAB.SIEGFRIED S.A
100026295,	ACIX 60042.9MG5ML SUSPENSEN.100ML(PAE),LABORATORIO FRANCO COLOMB
100022793,	ALERCARE GOTAS OFTALMICAS 10 ML (PAE),LABORATORIO FRANCO COLOMB
100025600,	ALERCARE PLUS 0.7% FCO 5 ML,LABORATORIO FRANCO COLOMB
100022641,	ALERXY 1MGML SOL.NASAL 140 DOSIS,LABORATORIO FRANCO COLOMB
100024647,	ALLERZITINA 10 MG 10 TABLETAS,LABORATORIO FRANCO COLOMB
100025466,	ALLERZITINA MASTICABLE FRESA 10MG 10TBS,LABORATORIO FRANCO COLOMB
100024914,	ALODIL 25 MG 30 TBS (P)103440(SC),LABORATORIO FRANCO COLOMB
100012668,	ANTISS 0.05 MG JBE 100 ML(3%+)(PAE),LABORATORIO FRANCO COLOMB
100019078,	ANTISS D JARABE 60 ML (3%+) (PAE),LABORATORIO FRANCO COLOMB
100020054,	ATTENTHO 10 MG 10 CAP(P)34925(SC)(SF),LABORATORIO FRANCO COLOMB
100020052,	ATTENTHO 25 MG 30 CAP.(A)(P)261938(SC),LABORATORIO FRANCO COLOMB
100013687,	BETASERC 16 MG 20 TBS (A)(3%+)(PAE),LABORATORIO FRANCO COLOMB
100027990,	BETASERC 16 MG 30 TBS,LABORATORIO FRANCO COLOMB
100016740,	BETASERC 24 MG 20 TBS (A)(3%+)(PAE),LABORATORIO FRANCO COLOMB
100027993,	BETASERC 24 MG 40 TBS,LABORATORIO FRANCO COLOMB
100026128,	BIOGAIA + VITAMINA D3 5 ML(PAE),LABORATORIO FRANCO COLOMB
100026127,	BIOGAIA GTI 30 TABLETAS MASTICABLES,LABORATORIO FRANCO COLOMB
100024898,	BIOGAIA PROTECTIS GOTERO 10 ML (PAE),LABORATORIO FRANCO COLOMB
100019503,	BIOGAIA PROTECTIS GOTERO 5 ML(3%+),LABORATORIO FRANCO COLOMB
100027656,	BIOGAIA PROTECTIS VIT D 30 TABS,LABORATORIO FRANCO COLOMB
100015393,	BISBACTER 262 MG 48 TABLETAS,LABORATORIO FRANCO COLOMB
100004646,	BISBACTER SUSPENSION 120 ML,LABORATORIO FRANCO COLOMB
100023563,	BRIA SPRAY NASAL 214 DOSIS 15 ML,LABORATORIO FRANCO COLOMB
100026025,	BROCRIPTIN 105MG 30 TAB MASTICABLES,LABORATORIO FRANCO COLOMB
100026181,	BROCRIPTIN 52.5 MG 30 TBS MASTICABLES,LABORATORIO FRANCO COLOMB
100020505,	CANDAM 516 MG 30 TABLETAS (A)(PAE),LABORATORIO FRANCO COLOMB
100025021,	CARDIOL 12.5 MG 30 TABLETAS AG,LABORATORIO FRANCO COLOMB
100023552,	CARDIOL 25 MG 30 TABLETAS AG,LABORATORIO FRANCO COLOMB
100015237,	CARDIOMAX 20 MG 20 TBS(A)(3%+)(PAE),LABORATORIO FRANCO COLOMB
100004650,	CETIRAX 10 MG 10 TBS (3%+)(PAE),LABORATORIO FRANCO COLOMB
100004653,	CETIRAX GOTAS 10 MG 15 ML (3%+),LABORATORIO FRANCO COLOMB
100004654,	CETIRAX JARABE 60 ML (3%+),LABORATORIO FRANCO COLOMB
100013991,	CLEAROVAC 4 SOBRES (3%+),LABORATORIO FRANCO COLOMB
100019012,	COLIK FORTE 40 TABLETAS,LABORATORIO FRANCO COLOMB
100018922,	CORDIAX 80 MG 30 TBS (P)31296(SC),LABORATORIO FRANCO COLOMB
100023320,	CORDIAX AM 805MG 30 TBS (P)91416(SC),LABORATORIO FRANCO COLOMB
100018437,	CREON 10000 20 CAPSULAS,LABORATORIO FRANCO COLOMB
100018435,	CREON 25000 20 CAPSULAS(3%+)(PAE),LABORATORIO FRANCO COLOMB
100018434,	CREON 25000 50 CAPSULAS (A)(PAE),LABORATORIO FRANCO COLOMB
100025595,	DABIX 16012.5 MG. 30 TABLETAS,LABORATORIO FRANCO COLOMB
100024399,	DABIX 16025MG 30 TABLETAS,LABORATORIO FRANCO COLOMB
100024152,	DABIX 8012.5 MG 30 TABLETAS AG,LABORATORIO FRANCO COLOMB
100024915,	DAYAMINERAL E JARABE 240 ML IVA,LABORATORIO FRANCO COLOMB
100027643,	DAYAMINERAL FE JARABE 120 MILILITROS,LABORATORIO FRANCO COLOMB
100000043,	DEPAKENE 50 CAPSULAS(P)61000,LABORATORIO FRANCO COLOMB
100000042,	DEPAKENE JARABE 120 ML,LABORATORIO FRANCO COLOMB
100022555,	DICETEL 100 MG 14 TABLETAS (A),LABORATORIO FRANCO COLOMB
100022554,	DICETEL 100 MG 28 TABLETAS (A)(3%+),LABORATORIO FRANCO COLOMB
100023394,	DICETEL DUO 100300M 12 TBS(A)(3%+),LABORATORIO FRANCO COLOMB
100023393,	DICETEL DUO 100300M 24 TBS(A)(3%+)(PAE),LABORATORIO FRANCO COLOMB
100023034,	DOLCETTINA 1.5% FCO 10 ML(3%+)(PAE),LABORATORIO FRANCO COLOMB
100022734,	DOLIREN 5MG325MG 10 TBS,LABORATORIO FRANCO COLOMB
100022733,	DOLIREN 5MG325MG 30 TBS (A)(3%+),LABORATORIO FRANCO COLOMB
100025718,	DOLIREN 7.5MG325MG 10 TABLETAS,LABORATORIO FRANCO COLOMB
100025715,	DOLIREN 7.5MG325MG 30 TABLETAS,LABORATORIO FRANCO COLOMB
100025717,	DOLIREN PLUS 325MG 30 TABLETAS,LABORATORIO FRANCO COLOMB
100026069,	DOXU 250MG7.5MG 20 TABLETAS,LABORATORIO FRANCO COLOMB
100023101,	DOXU 5250MG 10 TABLETAS(3%+),LABORATORIO FRANCO COLOMB
100025281,	DOXU 5MG250MG 20TABLETAS,LABORATORIO FRANCO COLOMB
100023100,	DOXU PLUS 10250MG 10 TABLETAS(3%+),LABORATORIO FRANCO COLOMB
100025269,	DOXU PLUS 10MG250MG 20TABLETAS,LABORATORIO FRANCO COLOMB
100027871,	DUSPATALIN 135 MG 10 TABLETAS,LABORATORIO FRANCO COLOMB
100018640,	DUSPATALIN RETARD 200 MG 10 CAP(3%+(PAE),LABORATORIO FRANCO COLOMB
100013688,	DUSPATALIN RETARD 30 CAP. (3%+)(A)(PAE),LABORATORIO FRANCO COLOMB
100020373,	DUSPATALIN SUSPENSION 100 ML,LABORATORIO FRANCO COLOMB
100019664,	ENSOY DIABETICOS 1000 GR,LABORATORIO FRANCO COLOMB
100010981,	ENSOY DIABETICOS 400 GR,LABORATORIO FRANCO COLOMB
100013915,	ENSOY DIABETICOS FRESA 400 GR,LABORATORIO FRANCO COLOMB
100008060,	ENSOY FRESA 400 GRS,LABORATORIO FRANCO COLOMB
100020689,	ERICOX 120 MG 7 TABLETAS(3%+),LABORATORIO FRANCO COLOMB
100022735,	ERICOX 30 MG 10 TABLETAS,LABORATORIO FRANCO COLOMB
100020690,	ERICOX 60 MG 14 TABLETAS(3%+)(PAE),LABORATORIO FRANCO COLOMB
100021032,	ERICOX 90 MG 14 TABLETAS (3%+)(PAE),LABORATORIO FRANCO COLOMB
100024401,	FEXU 120 MG 20 TABLETAS,LABORATORIO FRANCO COLOMB
100024879,	FINIGAX MASTICABLE CEREZA 20 TABLETAS,LABORATORIO FRANCO COLOMB
100024880,	FINIGAX MASTICABLE CEREZA 36 TABLETAS,LABORATORIO FRANCO COLOMB
100024893,	FINIGAX MASTICABLE MENTA 20 TABLETAS,LABORATORIO FRANCO COLOMB
100024878,	FINIGAX MASTICABLE MENTA 36 TABLETAS,LABORATORIO FRANCO COLOMB
100022781,	FLEXIMAX ACE 14 TABLETAS(3%+)(PAE),LABORATORIO FRANCO COLOMB
100021701,	FLEXIMAX NAP 14 TABLETAS(3%+)(PAE),LABORATORIO FRANCO COLOMB
